search_key,job_name,company_name,job_location,location,post_time,salary,others,skills
data analyst,Data Analyst,DataAnnotation,"Austin, Texas Metropolitan Area (Remote)","Austin, Texas Metropolitan Area",Reposted 6 days ago,Starting at $40/hr,"['Starting at $40/hr', 'Remote\nMatches your job preferences, workplace type is Remote.', 'Contract']","['Python (Programming Language)', 'C#', 'C++', 'HTML', 'JavaScript', 'SQL', 'Swift (Programming Language)', 'Analytical Skills', 'Data Analysis', 'Microsoft Excel', 'Microsoft Office', 'Communication', 'Data Visualization', 'Problem Solving', 'Tableau']"
data analyst,Data Analyst,DataAnnotation,"Portland, Oregon Metropolitan Area (Remote)","Portland, Oregon Metropolitan Area",Reposted 6 days ago,Starting at $40/hr,"['Starting at $40/hr', 'Remote\nMatches your job preferences, workplace type is Remote.', 'Contract']","['Python (Programming Language)', 'C#', 'C++', 'HTML', 'JavaScript', 'SQL', 'Swift (Programming Language)', 'Analytical Skills', 'Data Analysis', 'Microsoft Excel', 'Communication', 'Data Visualization', 'Microsoft Power BI', 'Problem Solving', 'Tableau']"
data analyst,Business Analytics Consultant Intern,Allstate,"North Carolina, United States (Remote)","North Carolina, United States",2 weeks ago,0,"['Remote\nMatches your job preferences, workplace type is Remote.', 'Full-time\nMatches your job preferences, job type is Full-time.', 'Internship']","['Analytical Skills', 'Communication', 'Customer Satisfaction', 'Customer-Focused Selling', 'Digital Literacy', 'Keynote', 'Learning Agility', 'Tableau', 'Thinking Skills', 'Training', 'Data Analysis', 'Leadership', 'Microsoft Excel', 'Microsoft Office', 'Python (Programming Language)', 'Problem Solving', 'Project Management', 'SQL']"
data analyst,Data Analyst,DataAnnotation,"San Antonio, Texas Metropolitan Area (Remote)","San Antonio, Texas Metropolitan Area",Reposted 6 days ago,Starting at $40/hr,"['Starting at $40/hr', 'Remote\nMatches your job preferences, workplace type is Remote.', 'Contract']","['Python (Programming Language)', 'C#', 'C++', 'HTML', 'JavaScript', 'SQL', 'Swift (Programming Language)', 'Analytical Skills', 'Data Analysis', 'Microsoft Excel', 'Microsoft Office', 'Communication', 'Data Visualization', 'Problem Solving', 'Tableau']"
data analyst,Data Analyst,Montrose Environmental Group,"Austin, TX (On-site)","Austin, TX",Reposted 1 week ago,$23/hr - $27/hr (from job description),"['$23/hr - $27/hr', 'On-site\nMatches your job preferences, workplace type is On-site.', 'Full-time\nMatches your job preferences, job type is Full-time.', 'Entry level']","['Analytical Skills', 'Communication', 'Data Analytics', 'Data Entry', 'Data Validation', 'Data Visualization', 'Presentations', 'Problem Solving', 'Think & Act Strategically', 'Written Communication', 'Data Analysis', 'Microsoft Excel', 'Python (Programming Language)', 'Machine Learning', 'Microsoft Power BI', 'R (Programming Language)', 'SQL', 'Tableau']"
data analyst,(General Hire) Data Analyst Intern (USDS)- 2025 Summer (BS/MS),TikTok,"Los Angeles, CA","Los Angeles, CA",Reposted 1 day ago,$24/yr,"['$24/yr', 'Full-time\nMatches your job preferences, job type is Full-time.']","['Communication', 'Cross-functional Partnerships', 'Data Privacy', 'Efficiency Optimization', 'Launches', 'Military Operations', 'Military Training', 'Reliability', 'Teamwork', 'Workshops', 'Analytical Skills', 'Data Analysis', 'Leadership', 'Microsoft Excel', 'Microsoft Office', 'Python (Programming Language)', 'Data Visualization', 'Problem Solving', 'SQL']"
data analyst,"Data Scientist Intern (Product Analytics, USDS)- 2025 Summer (BS/MS)",TikTok,"Los Angeles, CA","Los Angeles, CA",Reposted 2 days ago,$34/yr,"['$34/yr', 'Full-time\nMatches your job preferences, job type is Full-time.']","['Data Engineering', 'Statistical Data Analysis', 'Data Analytics', 'Data Products', 'Data Science', 'Data Visualization', 'NumPy', 'Online Assessment', 'Predictive Analytics', 'Workshops', 'Data Analysis', 'Microsoft Excel', 'Python (Programming Language)', 'Communication', 'Java', 'Machine Learning', 'Problem Solving', 'R (Programming Language)', 'SQL']"
data analyst,"Data Scientist, gUP Customers and Markets Analytics",Google,"Boulder, CO (On-site)","Boulder, CO",2 days ago,0,"['On-site\nMatches your job preferences, workplace type is On-site.', 'Full-time\nMatches your job preferences, job type is Full-time.']","['Natural Language Processing (NLP)', 'Data Analytics', 'Data Modeling', 'Data Science', 'Insight Generation', 'Metric Development', 'Predictive Analytics', 'Prototyping', 'Statistical Analysis', 'Statistics', 'Data Analysis', 'Microsoft Excel', 'Python (Programming Language)', 'Data Visualization', 'Machine Learning', 'R (Programming Language)', 'SQL', 'Tableau']"
data analyst,Business Data Analyst,Unisys,"Irving, TX (Hybrid)","Irving, TX",1 week ago,0,"['Hybrid\nMatches your job preferences, workplace type is Hybrid.', 'Contract', 'Mid-Senior level']","['Data Analysis', 'Data Warehousing', 'Federal Government', 'Government Contracting', 'Master Data Management', 'Project Management', 'SQL', 'Microsoft Excel', 'Python (Programming Language)', 'Amazon Web Services (AWS)', 'Data Visualization', 'Microsoft Power BI', 'MySQL', 'R (Programming Language)', 'Tableau']"
data analyst,Data & Analytics Apprentice,Prosek Partners,"New York, NY (Hybrid)","New York, NY",2 weeks ago,0,"['Hybrid\nMatches your job preferences, workplace type is Hybrid.', 'Temporary', 'Entry level']","['Data Analysis', 'Attention to Detail', 'Communications Strategy', 'Critical Thinking', 'Data Presentation', 'Primary Research', 'Web-based Surveys', 'Analytical Skills', 'Microsoft Excel', 'Python (Programming Language)', 'Communication', 'Data Visualization', 'Problem Solving', 'R (Programming Language)', 'SQL', 'Tableau']"
data analyst,"Data Scientist, gUP Customers and Markets Analytics",Google,"Atlanta, GA (On-site)","Atlanta, GA",2 days ago,"$150,000/yr - $223,000/yr (from job description)","['$150K/yr - $223K/yr', 'On-site\nMatches your job preferences, workplace type is On-site.', 'Full-time\nMatches your job preferences, job type is Full-time.']","['Natural Language Processing (NLP)', 'Data Analytics', 'Data Modeling', 'Data Science', 'Insight Generation', 'Metric Development', 'Predictive Analytics', 'Prototyping', 'Statistical Analysis', 'Statistics', 'Data Analysis', 'Microsoft Excel', 'Python (Programming Language)', 'Data Visualization', 'Machine Learning', 'R (Programming Language)', 'SQL', 'Tableau']"
data analyst,"Data Scientist, Ads Insight and Measurement",Google,"New York, NY (On-site)","New York, NY",2 weeks ago,0,"['On-site\nMatches your job preferences, workplace type is On-site.', 'Full-time\nMatches your job preferences, job type is Full-time.']","['Statistical Data Analysis', 'Causal Inference', 'Data Analytics', 'Data Models', 'Data Science', 'Linear Models', 'Mathematics', 'Multivariate Analysis', 'Operations Research', 'Panel Data', 'Data Analysis', 'Microsoft Excel', 'Microsoft Office', 'Python (Programming Language)', 'Data Visualization', 'Machine Learning', 'R (Programming Language)', 'SQL', 'Tableau']"
data analyst,Data Analyst,DataAnnotation,"Irving, TX (Remote)","Irving, TX",Reposted 6 days ago,Starting at $40/hr,"['Starting at $40/hr', 'Remote\nMatches your job preferences, workplace type is Remote.', 'Contract']","['Python (Programming Language)', 'C#', 'C++', 'HTML', 'JavaScript', 'SQL', 'Swift (Programming Language)', 'Analytical Skills', 'Data Analysis', 'Microsoft Excel', 'Microsoft Office', 'Communication', 'Microsoft Power BI', 'Problem Solving', 'Tableau']"
data analyst,Data Scientist (Intern) United States,Cisco,"Raleigh, NC (Remote)","Raleigh, NC",1 week ago,"$44,000/yr - $130,000/yr","['$44K/yr - $130K/yr', 'Remote\nMatches your job preferences, workplace type is Remote.', 'Internship\nMatches your job preferences, job type is Internship.']","['Data Architecture', 'Data Manipulation', 'Data Modeling', 'Data Models', 'Data Science', 'Extract, Transform, Load (ETL)', 'Pattern Recognition', 'Presentations', 'R (Programming Language)', 'XML', 'Data Analysis', 'Microsoft Excel', 'Python (Programming Language)', 'Communication', 'Data Visualization', 'Machine Learning', 'Problem Solving', 'SQL']"
data analyst,"Data Analyst Intern, Summer 2025",Amway,"Ada, MI (Hybrid)","Ada, MI",1 week ago,0,"['Hybrid\nMatches your job preferences, workplace type is Hybrid.', 'Internship\nMatches your job preferences, job type is Internship.', 'Entry level']","['Data Analysis', 'Databases', 'Communication', 'Dashboards', 'Data Analytics', 'Data Preparation', 'Data Science', 'Data Wrangling', 'Key Performance Indicators', 'Problem Solving', 'Microsoft Excel', 'Python (Programming Language)', 'Data Visualization', 'Java', 'Machine Learning', 'R (Programming Language)', 'SQL', 'Tableau']"
data analyst,2025 Summer Intern: Data & Reporting Analyst,Spectrum Enterprise,"Greenwood Village, CO","Greenwood Village, CO",3 days ago,$23/hr - $24/hr,"['$23/hr - $24/hr', 'Internship\nMatches your job preferences, job type is Internship.', 'Internship']","['Analytical Skills', 'Data Analysis', 'Databases', 'Analytics', 'Attention to Detail', 'Communication', 'Data Analytics', 'Data Science', 'Team-focused', 'Visualization', 'Microsoft Excel', 'Python (Programming Language)', 'Data Visualization', 'Machine Learning', 'Microsoft Power BI', 'Problem Solving', 'SQL', 'Tableau']"
data analyst,Data Analyst,DataAnnotation,"Plano, TX (Remote)","Plano, TX",Reposted 6 days ago,Starting at $40/hr,"['Starting at $40/hr', 'Remote\nMatches your job preferences, workplace type is Remote.', 'Contract']","['Python (Programming Language)', 'C#', 'C++', 'HTML', 'JavaScript', 'SQL', 'Swift (Programming Language)', 'Analytical Skills', 'Data Analysis', 'Microsoft Excel', 'Microsoft Office', 'Communication', 'Data Visualization', 'Microsoft Power BI', 'Tableau']"
data analyst,Data Analyst,DataAnnotation,Greater Cleveland (Remote),Greater Cleveland,Reposted 6 days ago,Starting at $40/hr,"['Starting at $40/hr', 'Remote\nMatches your job preferences, workplace type is Remote.', 'Contract']","['Python (Programming Language)', 'C#', 'C++', 'HTML', 'JavaScript', 'SQL', 'Swift (Programming Language)', 'Analytical Skills', 'Data Analysis', 'Microsoft Excel', 'Microsoft Office', 'Communication', 'Data Visualization', 'Microsoft Power BI', 'Tableau']"
data analyst,Data Analyst,DataAnnotation,Greater Phoenix Area (Remote),Greater Phoenix Area,Reposted 6 days ago,Starting at $40/hr,"['Starting at $40/hr', 'Remote\nMatches your job preferences, workplace type is Remote.', 'Contract']","['Python (Programming Language)', 'C#', 'C++', 'HTML', 'JavaScript', 'SQL', 'Swift (Programming Language)', 'Analytical Skills', 'Data Analysis', 'Microsoft Excel', 'Microsoft Office', 'Communication', 'Microsoft Power BI', 'Problem Solving', 'Tableau']"
data analyst,Data Analyst,Horizontal Talent,"Austin, TX (Remote)","Austin, TX",1 week ago,0,"['Remote\nMatches your job preferences, workplace type is Remote.', 'Contract', 'Mid-Senior level']","['Analytical Skills', 'Data Analysis', 'Business Rules', 'Communication', 'Data Analytics', 'Data Management', 'Master Data', 'Master Data Management', 'Oracle Meter Data Management (MDM)', 'SQL', 'Microsoft Excel', 'Python (Programming Language)', 'Amazon Web Services (AWS)', 'Data Visualization', 'Microsoft Power BI', 'MySQL', 'R (Programming Language)', 'Tableau']"
data analyst,Business Intelligence Summer Intern,Arch Insurance Group Inc.,Greater Chicago Area (Hybrid),Greater Chicago Area,2 weeks ago,0,"['Hybrid\nMatches your job preferences, workplace type is Hybrid.', 'Full-time\nMatches your job preferences, job type is Full-time.', 'Internship']","['Analytics', 'Communication', 'Data Analytics', 'Data Science', 'Data Visualization', 'Organization Skills', 'Problem Solving', 'Strategic Analytics', 'Streamlining', 'Visualization', 'Analytical Skills', 'Data Analysis', 'Microsoft Excel', 'Python (Programming Language)', 'Microsoft Power BI', 'R (Programming Language)', 'SQL', 'Tableau']"
data analyst,Business Data Analyst with Property & Casualty,Coforge,United States (Remote),United States,1 day ago,0,"['Remote\nMatches your job preferences, workplace type is Remote.', 'Full-time\nMatches your job preferences, job type is Full-time.', 'Mid-Senior level']","['Databases', 'Casualty Insurance', 'SQL', 'Analytical Skills', 'Data Analysis', 'Microsoft Excel', 'Microsoft Office', 'Python (Programming Language)', 'Communication', 'Data Visualization', 'Microsoft Power BI', 'Tableau']"
data analyst,Data & Analytics Intern,First Citizens Bank,"Pasadena, CA (On-site)","Pasadena, CA",3 days ago,0,"['On-site\nMatches your job preferences, workplace type is On-site.', 'Temporary']","['Analytics', 'Communication', 'Computer Science', 'Critical Thinking', 'Data Analytics', 'Data Science', 'Data Visualization', 'Presentations', 'Thinking Skills', 'Thorough Research', 'Analytical Skills', 'Data Analysis', 'Microsoft Excel', 'Python (Programming Language)', 'Machine Learning', 'Problem Solving', 'SQL', 'Tableau']"
data analyst,"Business Process Analyst, Sales Process and Systems",Atlassian,"Austin, TX","Austin, TX",2 days ago,0,"['Full-time\nMatches your job preferences, job type is Full-time.', 'Mid-Senior level']","['BRDs', 'Business Process', 'Business Requirements', 'Documentation', 'Order Management', 'Product Requirements', 'Quote-to-Cash', 'SMB Sales', 'Smoke Testing', 'Wireframing', 'Analytical Skills', 'Data Analysis', 'Leadership', 'Microsoft Excel', 'Microsoft Office', 'Python (Programming Language)', 'Communication', 'Project Management', 'SQL', 'Tableau']"
data analyst,Statistical Analyst,Perr&Knight,United States (Remote),United States,2 weeks ago,"$62,000/yr - $68,000/yr","['$62K/yr - $68K/yr', 'Remote\nMatches your job preferences, workplace type is Remote.', 'Full-time\nMatches your job preferences, job type is Full-time.', 'Associate']","['Statistical Data Analysis', 'Analysis Reports', 'Data Validation', 'Insurance', 'Workers Compensation', 'Analytical Skills', 'Data Analysis', 'Microsoft Excel', 'Microsoft Office', 'Python (Programming Language)', 'Communication', 'Data Visualization', 'Problem Solving', 'R (Programming Language)', 'SQL']"
data analyst,Data Analyst (Quality Assurance),Formula.Monks,"Austin, TX (Hybrid)","Austin, TX",Reposted 1 week ago,"$110,000/yr - $130,000/yr","['$110K/yr - $130K/yr', 'Hybrid\nMatches your job preferences, workplace type is Hybrid.', 'Full-time\nMatches your job preferences, job type is Full-time.', 'Mid-Senior level']","['Data Quality', 'Manual Testing', 'SQL', 'Analytical Skills', 'Data Analysis', 'Microsoft Excel', 'Microsoft Office', 'Python (Programming Language)', 'Data Visualization', 'Microsoft Power BI', 'R (Programming Language)', 'Tableau']"
data analyst,Business Data Analyst,Unisys,"Reston, VA (Hybrid)","Reston, VA",1 day ago,0,"['Hybrid\nMatches your job preferences, workplace type is Hybrid.', 'Contract', 'Mid-Senior level']","['Data Analysis', 'Business Analysis', 'Jira', 'SQL', 'Salesforce.com', 'Microsoft Excel', 'Python (Programming Language)', 'Amazon Web Services (AWS)', 'Data Visualization', 'Microsoft Power BI', 'MySQL', 'R (Programming Language)', 'Tableau']"
data analyst,Business Intelligence Intern,CONMED Corporation,"Largo, FL (Hybrid)","Largo, FL",2 days ago,0,"['Hybrid\nMatches your job preferences, workplace type is Hybrid.', 'Internship\nMatches your job preferences, job type is Internship.', 'Internship']","['Business Analytics', 'Business Intelligence (BI)', 'Communication', 'Complex Analysis', 'Computer Science', 'Data Analytics', 'Documentation', 'Flow Charts', 'Mathematics', 'Statistical Analysis', 'Analytical Skills', 'Data Analysis', 'Microsoft Excel', 'Python (Programming Language)', 'Data Visualization', 'Microsoft Power BI', 'Problem Solving', 'SQL', 'Tableau']"
data analyst,Data Analyst -Banking Regulatory Reporting,TribolaTech Inc,United States (Remote),United States,2 weeks ago,0,"['Remote\nMatches your job preferences, workplace type is Remote.', 'Contract', 'Mid-Senior level']","['Regulatory Reporting', 'SQL', 'Analytical Skills', 'Data Analysis', 'Microsoft Excel', 'Microsoft Office', 'Python (Programming Language)', 'Amazon Web Services (AWS)', 'Data Visualization', 'Microsoft Power BI', 'Tableau']"
data analyst,Business Intelligence Intern - Summer 2025,Altruist,"Los Angeles, CA (Hybrid)","Los Angeles, CA",1 week ago,0,"['Hybrid\nMatches your job preferences, workplace type is Hybrid.', 'Internship\nMatches your job preferences, job type is Internship.', 'Internship']","['Databases', 'Analytics', 'Business Intelligence (BI)', 'Dashboards', 'Data Analytics', 'Data Science', 'Data Visualization', 'Key Performance Indicators', 'Market Analysis', 'Presentations', 'Analytical Skills', 'Data Analysis', 'Microsoft Excel', 'Python (Programming Language)', 'Communication', 'Machine Learning', 'R (Programming Language)', 'SQL', 'Tableau']"
data analyst,Home Lending Data and Analytics - Quant Analyst Associate,JPMorganChase,"Jacksonville, FL","Jacksonville, FL",1 week ago,0,"['Full-time\nMatches your job preferences, job type is Full-time.']","['Business Requirements', 'Data Marts', 'Database Triggers', 'Documentation', 'Functional Specifications', 'OLAP Cubes', 'Quantitative Analytics', 'SQL', 'SQL Server Reporting Services (SSRS)', 'Test Planning', 'Data Analysis', 'Microsoft Excel', 'Microsoft Office', 'Python (Programming Language)', 'Data Visualization', 'Machine Learning', 'Microsoft Power BI', 'R (Programming Language)', 'Tableau']"
data analyst,Comcast Energy Data Analyst Intern,Comcast,"Philadelphia, PA","Philadelphia, PA",3 weeks ago,0,"['Full-time\nMatches your job preferences, job type is Full-time.', 'Internship']","['Capital Expenditures', 'Co-ops', 'Data Analytics', 'Data Collection', 'Data Visualization', 'Project Reviews', 'Quality Control', 'Spring Framework', 'Strategic Planning', 'Window', 'Analytical Skills', 'Data Analysis', 'Microsoft Excel', 'Python (Programming Language)', 'Communication', 'Machine Learning', 'Problem Solving', 'R (Programming Language)', 'SQL', 'Tableau']"
data analyst,Quantitative Analyst,Citi,"New York, NY (Hybrid)","New York, NY",Reposted 2 weeks ago,"$160,000/yr - $175,000/yr (from job description)","['$160K/yr - $175K/yr', 'Hybrid\nMatches your job preferences, workplace type is Hybrid.', 'Contract']","['Differential Equations', 'Linear Algebra', 'Mathematics', 'Monte Carlo', 'Partial Differential Equations', 'Probability Theory', 'Quantitative Finance', 'Quantitative Risk', 'Risk Models', 'Stochastic Processes', 'Data Analysis', 'Microsoft Excel', 'Microsoft Office', 'Python (Programming Language)', 'C++', 'Communication', 'Machine Learning', 'R (Programming Language)', 'SQL', 'Tableau']"
data analyst,Data Analyst Summer Intern,Link Logistics,"New York, NY (On-site)","New York, NY",2 weeks ago,0,"['On-site\nMatches your job preferences, workplace type is On-site.', 'Full-time\nMatches your job preferences, job type is Full-time.']","['Communication', 'Confluence', 'Data Analytics', 'Data Science', 'Jira', 'Looker (Software)', 'Problem Solving', 'Snowflake', 'Snowflake Cloud', 'Written Communication', 'Analytical Skills', 'Data Analysis', 'Microsoft Excel', 'Python (Programming Language)', 'Data Visualization', 'Java', 'Machine Learning', 'R (Programming Language)', 'SQL']"
data analyst,Quantitative Analyst,Paritas Recruitment,"Austin, Texas Metropolitan Area (On-site)","Austin, Texas Metropolitan Area",3 days ago,0,"['On-site\nMatches your job preferences, workplace type is On-site.', 'Full-time\nMatches your job preferences, job type is Full-time.', 'Mid-Senior level']","['Analytical Skills', 'Python (Programming Language)', 'Asset Management', 'Battery Management Systems', 'Optimization', 'Originations', 'Power Trading', 'Quantitative Analytics', 'Renewable Energy Markets', 'Structured Finance', 'Data Analysis', 'Microsoft Excel', 'Microsoft Office', 'Communication', 'Machine Learning', 'R (Programming Language)', 'SQL', 'Tableau']"
data analyst,"Data Scientist, Ads Insight and Measurement",Google,"Mountain View, CA (On-site)","Mountain View, CA",2 weeks ago,0,"['On-site\nMatches your job preferences, workplace type is On-site.', 'Full-time\nMatches your job preferences, job type is Full-time.']","['Statistical Data Analysis', 'Causal Inference', 'Data Analytics', 'Data Models', 'Data Science', 'Linear Models', 'Mathematics', 'Multivariate Analysis', 'Operations Research', 'Panel Data', 'Data Analysis', 'Microsoft Excel', 'Microsoft Office', 'Python (Programming Language)', 'Data Visualization', 'Machine Learning', 'R (Programming Language)', 'SQL', 'Tableau']"
data analyst,2025 Summer Data Analyst/Information Systems Intern,Hitachi Energy,"North Carolina, United States (On-site)","North Carolina, United States",5 days ago,0,"['On-site\nMatches your job preferences, workplace type is On-site.', 'Full-time\nMatches your job preferences, job type is Full-time.', 'Internship']","['Analytical Skills', 'Databases', 'Analytics', 'Data Analytics', 'Data Modeling', 'Data Science', 'Data Visualization', 'Extract, Transform, Load (ETL)', 'Problem Solving', 'Statistics', 'Data Analysis', 'Microsoft Excel', 'Python (Programming Language)', 'Communication', 'Java', 'Machine Learning', 'SQL']"
data analyst,Data Analyst Intern (Global E-Commerce-Data Science-US and EU Shopping Center) - 2025 Summer (BS/MS),TikTok,"Seattle, WA","Seattle, WA",Reposted 2 days ago,$34/yr,"['$34/yr', 'Full-time\nMatches your job preferences, job type is Full-time.']","['Databases', 'Analytics', 'Data Analytics', 'Data Modeling', 'Data Science', 'Data Visualization', 'Extract, Transform, Load (ETL)', 'Problem Solving', 'SQL', 'Visualization', 'Data Analysis', 'Microsoft Excel', 'Python (Programming Language)', 'Communication', 'Java', 'Machine Learning', 'R (Programming Language)']"
data analyst,Data Analyst (MWAccel),McGuireWoods LLP,Los Angeles Metropolitan Area (Hybrid),Los Angeles Metropolitan Area,1 week ago,0,"['Hybrid\nMatches your job preferences, workplace type is Hybrid.', 'Full-time\nMatches your job preferences, job type is Full-time.']","['RStudio', 'Analytical Solutions', 'Business Requirements', 'Data Analytics', 'Data Manipulation', 'Linux System Administration', 'Presentations', 'Server Administration', 'Statistical Analysis', 'T-tests', 'Data Analysis', 'Microsoft Excel', 'Python (Programming Language)', 'Data Visualization', 'Machine Learning', 'Microsoft Power BI', 'MySQL', 'R (Programming Language)', 'SQL', 'Tableau']"
data analyst,Quantitative Analyst,American Century Investments,"Santa Clara, CA (Hybrid)","Santa Clara, CA",Over 100 potential applicants,"$135,000/yr - $165,000/yr (from job description)","['$135K/yr - $165K/yr', 'Hybrid\nMatches your job preferences, workplace type is Hybrid.', 'Full-time\nMatches your job preferences, job type is Full-time.', 'Mid-Senior level']","['Communication', 'FactSet', 'MATLAB', 'Northgate', 'Quantitative Analytics', 'Quantitative Finance', 'Quantitative Models', 'Quantitative Research', 'R (Programming Language)', 'Super User', 'Analytical Skills', 'Data Analysis', 'Microsoft Excel', 'Microsoft Office', 'Python (Programming Language)', 'Data Visualization', 'Machine Learning', 'SQL', 'Tableau']"
