search_key,job_name,company_name,job_location,location,post_time,salary,others,skills
consulting,Destination Consultant,Resonance,"New York, NY (Hybrid)","New York, NY",1 week ago,"$110,000/yr - $140,000/yr (from job description)","['$110K/yr - $140K/yr', 'Hybrid\nMatches your job preferences, workplace type is Hybrid.', 'Full-time\nMatches your job preferences, job type is Full-time.']","['Analytical Skills', 'Consulting', 'Facilitation', 'Hospitality Industry', 'Presentations', 'Quantitative Analytics', 'Stakeholder Engagement', 'Strategic Planning', 'Travel and Tourism', 'Leadership', 'Microsoft Excel', 'Microsoft Office', 'Microsoft PowerPoint', 'Communication', 'Management', 'Project Management', 'Public Speaking', 'Research Skills', 'Social Media']"
consulting,Value Consultant,Ecosystems.io,United States (Remote),United States,2 days ago,0,"['Remote\nMatches your job preferences, workplace type is Remote.', 'Full-time\nMatches your job preferences, job type is Full-time.']","['Client Accounts', 'ClientSuccess', 'Compensation', 'Customer Success', 'Customer Value', 'Employee Benefits', 'Key Metrics', 'Performance Monitoring', 'Strategic Thinking', 'VBA Excel', 'Analytical Skills', 'Data Analysis', 'Leadership', 'Microsoft Excel', 'Microsoft Office', 'Communication', 'Customer Service', 'Problem Solving', 'Project Management', 'Research Skills']"
consulting,Business Operations (Chief of Staff track),Tandem,"New York, NY (On-site)","New York, NY",1 week ago,"$80,000/yr - $120,000/yr","['$80K/yr - $120K/yr', 'On-site\nMatches your job preferences, workplace type is On-site.', 'Full-time\nMatches your job preferences, job type is Full-time.']","['Analytical Skills', 'Business Development', 'Business Operations', 'Business Relationship Management', 'External Relationships', 'Management', 'Operations', 'Problem Solving', 'SQL', 'Strategic Planning', 'Working Experience', 'Leadership', 'Microsoft Excel', 'Microsoft Office', 'Microsoft PowerPoint', 'Communication', 'Project Management', 'Public Speaking', 'Research Skills', 'Teamwork']"
consulting,Arborist Consultant,EC Consulting NY LLC,"New York, NY (On-site)","New York, NY",1 month ago,0,"['On-site\nMatches your job preferences, workplace type is On-site.', 'Full-time\nMatches your job preferences, job type is Full-time.']","['Analytical Skills', 'English', 'Consulting', 'Marketing', 'Negotiation', 'Public Speaking', 'Research Skills', 'Team Leadership', 'Teamwork', 'Training', 'Leadership', 'Microsoft Excel', 'Microsoft Office', 'Communication', 'Customer Service', 'Problem Solving', 'Project Management']"
consulting,OCM Consultant,Theron Solutions,United States (Remote),United States,3 weeks ago,0,"['Remote\nMatches your job preferences, workplace type is Remote.', 'Full-time\nMatches your job preferences, job type is Full-time.', 'Mid-Senior level']","['Amazon Web Services (AWS)', 'Oracle Database', 'Salesforce.com', 'Analytical Skills', 'Leadership', 'Microsoft Office', 'Change Management', 'Communication', 'Management', 'Program Management', 'Project Management', 'Strategic Planning', 'Training']"
consulting,"Human Capital Consulting, HR Business Partner (HRBP)",Humani HR,"Austin, Texas Metropolitan Area (Hybrid)","Austin, Texas Metropolitan Area",1 month ago,"$80,000/yr - $95,000/yr","['$80K/yr - $95K/yr', 'Hybrid\nMatches your job preferences, workplace type is Hybrid.', 'Full-time\nMatches your job preferences, job type is Full-time.']","['Box Cloud', 'Compensation', 'Diversity', 'Employee Benefits', 'Human Resources (HR)', 'Operations', 'People and Culture', 'Relationship Development', 'Training and Development (HR)', 'VBA Excel', 'Leadership', 'Microsoft Office', 'Communication', 'Customer Service', 'Employee Relations', 'Management', 'Onboarding', 'Performance Management', 'Recruiting']"
consulting,Consultant II,"Acorn International, LLC","Houston, TX (Hybrid)","Houston, TX",1 month ago,0,"['Hybrid\nMatches your job preferences, workplace type is Hybrid.', 'Full-time\nMatches your job preferences, job type is Full-time.']","['Analytical Skills', 'English', 'Consulting', 'Marketing', 'Negotiation', 'Public Speaking', 'Research Skills', 'SQL', 'Teamwork', 'Training', 'Data Analysis', 'Leadership', 'Microsoft Excel', 'Microsoft Office', 'Communication', 'Management', 'Problem Solving', 'Project Management']"
consulting,Management Consultant - Manager - Dallas,Jabian Consulting,"Dallas–Fort Worth metroplex, TX (On-site)","Dallas–Fort Worth metroplex, TX",Reposted 2 weeks ago,0,"['On-site\nMatches your job preferences, workplace type is On-site.', 'Full-time\nMatches your job preferences, job type is Full-time.', 'Mid-Senior level']","['Business Analysis', 'Business Process Improvement', 'Business Relationship Management', 'Business Strategy', 'Management Consulting', 'Operational Excellence', 'Process Engineering', 'Strategic Planning', 'Technology Enabled Business Transformation', 'Analytical Skills', 'Data Analysis', 'Leadership', 'Microsoft Excel', 'Microsoft Office', 'Communication', 'Management', 'Problem Solving', 'Project Management']"
consulting,Associate Consultant,Hays,"Dallas, TX (Hybrid)","Dallas, TX",Reposted 3 weeks ago,"$43,888/yr","['$43.9K/yr', 'Hybrid\nMatches your job preferences, workplace type is Hybrid.', 'Full-time\nMatches your job preferences, job type is Full-time.', 'Associate']","['360 Recruitment', 'Business Development', 'Client Relations', 'Cold Calling', 'Communication', 'Diversity & Inclusion', 'Initiative', 'Key Performance Indicators', 'Overcome Obstacles', 'Teamwork', 'Analytical Skills', 'Data Analysis', 'Leadership', 'Microsoft Excel', 'Microsoft Office', 'Customer Service', 'Problem Solving', 'Project Management']"
consulting,"Consultant, Economic Damages & Valuations (2025 Graduate)",J.S. Held LLC,"Birmingham, AL (Remote)","Birmingham, AL",Reposted 2 weeks ago,0,"['Remote\nMatches your job preferences, workplace type is Remote.', 'Full-time\nMatches your job preferences, job type is Full-time.', 'Mid-Senior level']","['Econometrics', 'Economics', 'Microsoft Excel', 'Microsoft PowerPoint', 'Communication', 'Computer Literacy', 'Informed Consent', 'Microeconomics', 'Online Privacy', 'Statistics', 'Analytical Skills', 'Data Analysis', 'Microsoft Office', 'Python (Programming Language)', 'Financial Analysis', 'Financial Modeling', 'Teamwork']"
consulting,Associate Consultant/Consultant - Organizational Excellence,Raftelis,"Charlotte, NC (Hybrid)","Charlotte, NC",1 week ago,"$63,000/yr - $85,000/yr","['$63K/yr - $85K/yr', 'Hybrid\nMatches your job preferences, workplace type is Hybrid.', 'Full-time\nMatches your job preferences, job type is Full-time.', 'Mid-Senior level']","['Analytical Skills', 'Assessment', 'Business', 'Facilitation', 'Finance', 'Operational Excellence', 'Organizational Structure', 'Public Administration', 'Public Sector', 'Strategic Planning', 'Data Analysis', 'Leadership', 'Microsoft Excel', 'Microsoft Office', 'Communication', 'Customer Service', 'Problem Solving', 'Project Management', 'Teamwork', 'Time Management']"
consulting,Graduate Consulting Analyst,Smithers,"Akron, OH (Hybrid)","Akron, OH",Reposted 2 weeks ago,0,"['Hybrid\nMatches your job preferences, workplace type is Hybrid.', 'Full-time\nMatches your job preferences, job type is Full-time.', 'Internship']","['Analytical Skills', 'Economics', 'Microsoft Excel', 'Microsoft PowerPoint', 'Communication', 'Market Sizing', 'Problem Solving', 'Project Management', 'Statistics', 'Teamwork', 'Data Analysis', 'Microsoft Office', 'Python (Programming Language)', 'SQL', 'Tableau']"
consulting,Associate Consultant,Education Resource Strategies,Greater Boston (Hybrid),Greater Boston,1 week ago,"$85,000/yr - $105,000/yr (from job description)","['$85K/yr - $105K/yr', 'Hybrid\nMatches your job preferences, workplace type is Hybrid.', 'Full-time\nMatches your job preferences, job type is Full-time.', 'Entry level']","['Stata', 'Descriptive Analysis', 'ERS', 'Educational Consulting', 'Interpersonal Skills', 'Logical Reasoning', 'Presentations', 'Quantitative Analytics', 'Reasoning Skills', 'Written Communication', 'Data Analysis', 'Leadership', 'Microsoft Excel', 'Microsoft Office', 'Microsoft PowerPoint', 'Microsoft Word', 'Communication', 'Problem Solving', 'Project Management', 'Research Skills']"
consulting,"Consultant, Alpha - $100,000/year USD",Crossover ,"Austin, TX","Austin, TX",2 days ago,$50/hr,"['$50/hr', 'Full-time\nMatches your job preferences, job type is Full-time.', 'Associate']","['Agile Methodologies', 'Client Relations', 'Financial Analysis', 'Leading Meetings', 'Mentoring', 'People Management', 'Presentation Skills', 'Reporting & Analysis', 'SQL', 'Analytical Skills', 'Data Analysis', 'Leadership', 'Microsoft Office', 'Change Management', 'Communication', 'Employee Engagement', 'Microsoft Power BI', 'Project Management', 'Stakeholder Management']"
consulting,Tampa Business Performance Improvement Consultant - 2025,Protiviti,"Tampa, FL (Hybrid)","Tampa, FL",2 weeks ago,"$65,000/yr - $87,000/yr (from job description)","['$65K/yr - $87K/yr', 'Hybrid\nMatches your job preferences, workplace type is Hybrid.', 'Full-time\nMatches your job preferences, job type is Full-time.', 'Associate']","['Analytical Skills', 'Business Process Improvement', 'Communication', 'Critical Thinking', 'Enabling Change', 'Interpersonal Skills', 'Performance Improvement', 'Problem Solving', 'Thinking Skills', 'Written Communication', 'Data Analysis', 'Leadership', 'Microsoft Excel', 'Microsoft Office', 'Microsoft PowerPoint', 'Customer Service', 'Project Management', 'Teamwork']"
consulting,Professional Services Sales Manager,MRE Consulting,"Houston, TX (Hybrid)","Houston, TX",1 week ago,"Starting at $100,000/yr","['Starting at $100K/yr + Commission', 'Hybrid\nMatches your job preferences, workplace type is Hybrid.', 'Full-time\nMatches your job preferences, job type is Full-time.']","['Account Management', 'Business Planning', 'Consultative Selling', 'Management Information Systems (MIS)', 'Presentations', 'Professional Services', 'Project Oversight', 'Services Sales', 'Technology Consulting', 'Leadership', 'Microsoft Office', 'Business Development', 'Customer Relationship Management (CRM)', 'Customer Service', 'Management', 'Negotiation', 'Project Management', 'Sales']"
consulting,Consultant,Point B,"Dallas, TX (Hybrid)","Dallas, TX",Reposted 1 week ago,"$96,000/yr - $120,000/yr (from job description)","['$96K/yr - $120K/yr', 'Hybrid\nMatches your job preferences, workplace type is Hybrid.', 'Full-time\nMatches your job preferences, job type is Full-time.']","['Analytical Skills', 'Data Analysis', 'Builds Relationships', 'Data Analytics', 'Easily Adaptable', 'Marketing', 'Project Governance', 'Project Management', 'Relationship Building', 'Stakeholder Management', 'Leadership', 'Microsoft Excel', 'Microsoft Office', 'Microsoft PowerPoint', 'Communication', 'Management', 'Teamwork']"
consulting,Management Consultant,McBride,Washington DC-Baltimore Area (Hybrid),Washington DC-Baltimore Area,1 week ago,0,"['Hybrid\nMatches your job preferences, workplace type is Hybrid.', 'Full-time\nMatches your job preferences, job type is Full-time.']","['Microsoft Excel', 'Business Process', 'Business Process Improvement', 'Business Transformation', 'Communication', 'Consulting', 'Management Consulting', 'Negotiation', 'Oral Communication', 'Project Management', 'Analytical Skills', 'Data Analysis', 'Leadership', 'Microsoft Office', 'Microsoft PowerPoint', 'Research Skills', 'Teamwork']"
consulting,Senior Federal Consultant,Echo Five Group,Washington DC-Baltimore Area (Hybrid),Washington DC-Baltimore Area,2 weeks ago,0,"['Hybrid\nMatches your job preferences, workplace type is Hybrid.', 'Full-time\nMatches your job preferences, job type is Full-time.']","['Analytical Skills', 'Change Management', 'Clear Communications', 'Communication', 'Consulting', 'Interpersonal Skills', 'Problem Solving', 'Storyboarding', 'Workload Prioritization', 'Leadership', 'Microsoft Excel', 'Microsoft Office', 'Management', 'Project Management', 'Public Speaking', 'Research Skills', 'Strategic Planning']"
consulting,Oracle Consulting Change Management Associate,Huron,"Chicago, IL (Remote)","Chicago, IL",2 weeks ago,0,"['Remote\nMatches your job preferences, workplace type is Remote.', 'Full-time\nMatches your job preferences, job type is Full-time.']","['Change Impact Analysis', 'Change Management', 'Communications Strategy', 'Movex', 'Oracle Database', 'PeopleSoft', 'Risk Analysis', 'Stakeholder Analysis', 'Statutory Accounting Principles (SAP)', 'Strategic Communications', 'Analytical Skills', 'Data Analysis', 'Leadership', 'Microsoft Excel', 'Microsoft Office', 'Business Analysis', 'Communication', 'Problem Solving', 'Project Management', 'Public Speaking']"
consulting,"Consulting Analyst, Institutional",Fiducient Advisors,"Chicago, IL (Hybrid)","Chicago, IL",Reposted 4 weeks ago,0,"['Hybrid\nMatches your job preferences, workplace type is Hybrid.', 'Full-time\nMatches your job preferences, job type is Full-time.', 'Associate']","['Communication', 'Easily Adaptable', 'Investment Decisions', 'Investment Policy Statements', 'Microsoft Exchange', 'Portfolio Optimization', 'Presentations', 'Problem Solving', 'Quarterly Reporting', 'Stationery', 'Analytical Skills', 'Data Analysis', 'Leadership', 'Microsoft Excel', 'Microsoft Office', 'Microsoft PowerPoint', 'Financial Analysis', 'Teamwork']"
consulting,Value Consulting Advisor,SAP,"Bellevue, WA (Hybrid)","Bellevue, WA",Reposted 2 days ago,"$88,100/yr - $197,900/yr (from job description)","['$88.1K/yr - $197.9K/yr', 'Hybrid\nMatches your job preferences, workplace type is Hybrid.', 'Full-time\nMatches your job preferences, job type is Full-time.']","['Analytical Skills', 'Accounting Standards', 'Communication', 'Data Analytics', 'Presentations', 'Problem Solving', 'Product Knowledge', 'Statutory Accounting Principles (SAP)', 'Web Conferencing', 'White Papers', 'Data Analysis', 'Leadership', 'Microsoft Excel', 'Microsoft Office', 'Microsoft Word', 'Business Development', 'Management', 'Project Management']"
consulting,Management Consultant,ERP Advisors Group,"Denver, CO (On-site)","Denver, CO",2 weeks ago,"$80,000/yr - $110,000/yr","['$80K/yr - $110K/yr + Bonus', 'On-site\nMatches your job preferences, workplace type is On-site.', 'Full-time\nMatches your job preferences, job type is Full-time.', 'Associate']","['Microsoft Office', 'Business Process', 'Documentation', 'Enterprise Resource Planning (ERP)', 'Mac', 'Management Consulting', 'Organization Skills', 'Smartsheet', 'Analytical Skills', 'Data Analysis', 'Leadership', 'Microsoft Excel', 'Microsoft PowerPoint', 'Communication', 'Management', 'Project Management', 'Teamwork']"
consulting,Management Consultant (d/f/m),DHL Consulting,"Plantation, FL (Hybrid)","Plantation, FL",Reposted 3 weeks ago,0,"['Hybrid\nMatches your job preferences, workplace type is Hybrid.', 'Full-time\nMatches your job preferences, job type is Full-time.', 'Entry level']","['Analytical Skills', 'English', 'Office 365', 'Business Analysis', 'Business Strategy', 'Collaboration Solutions', 'Communication', 'Consulting', 'Management Consulting', 'Teamwork', 'Data Analysis', 'Leadership', 'Microsoft Excel', 'Microsoft Office', 'Microsoft PowerPoint', 'Problem Solving', 'Project Management']"
consulting,Management Consultant,alliantgroup,"Houston, TX (On-site)","Houston, TX",Reposted 1 week ago,0,"['On-site\nMatches your job preferences, workplace type is On-site.', 'Full-time\nMatches your job preferences, job type is Full-time.', 'Entry level']","['Analytical Skills', 'Microsoft Excel', 'Microsoft PowerPoint', 'Client Relations', 'Communication', 'High Sense of Urgency', 'Oral Communication', 'Presentations', 'Tax Controversy', 'Technical Reports', 'Data Analysis', 'Leadership', 'Microsoft Office', 'Problem Solving', 'Project Management', 'Teamwork']"
consulting,Business Consultant,Calculated Hire,"New York, NY (Hybrid)","New York, NY",3 weeks ago,$40/hr - $50/hr,"['$40/hr - $50/hr', 'Hybrid\nMatches your job preferences, workplace type is Hybrid.', 'Contract', 'Mid-Senior level']","['Analytical Skills', 'Microsoft Excel', 'Pivot Tables', 'Capital Markets', 'Client Onboarding', 'Derivatives', 'FX Derivatives', 'Foreign Exchange (FX) Trading', 'Institutional Sales', 'Interpersonal Communication', 'Onboarding', 'Summary Reports', 'Data Analysis', 'Leadership', 'Microsoft Office', 'Microsoft PowerPoint', 'Communication', 'Management', 'Problem Solving', 'Project Management']"
consulting,"Consulting Associate, Climate Change (Entry Level)",ERM,"Philadelphia, PA (Hybrid)","Philadelphia, PA",Reposted 6 days ago,0,"['Hybrid\nMatches your job preferences, workplace type is Hybrid.', 'Full-time\nMatches your job preferences, job type is Full-time.', 'Entry level']","['Databases', 'Clean Air Act', 'Client Relations', 'Communication', 'Leak Testing', 'Life Cycle Assessment', 'Oral Communication', 'Printing', 'Project Teams', 'Quality Control', 'Analytical Skills', 'Data Analysis', 'Leadership', 'Microsoft Excel', 'Microsoft Office', 'Python (Programming Language)', 'Project Management', 'Research Skills', 'Teamwork']"
consulting,Grid Modernization Consulting Director,EnerNex,United States (Remote),United States,5 months ago,0,"['Remote\nMatches your job preferences, workplace type is Remote.', 'Full-time\nMatches your job preferences, job type is Full-time.']","['Business Development', 'Business Process Improvement', 'Change Management', 'Management Consulting', 'Marketing', 'Negotiation', 'Public Speaking', 'Research Skills', 'Strategy', 'Team Management', 'Analytical Skills', 'Leadership', 'Microsoft Excel', 'Microsoft Office', 'Management', 'Program Management', 'Project Management', 'Strategic Planning']"
consulting,Summer 2025 Risk Advisory Consultant – Business Risk Services,Baker Tilly,"Irvine, CA (On-site)","Irvine, CA",2 weeks ago,"$65,000/yr - $88,000/yr (from job description)","['$65K/yr - $88K/yr', 'On-site\nMatches your job preferences, workplace type is On-site.', 'Full-time\nMatches your job preferences, job type is Full-time.', 'Internship']","['Analytical Skills', 'Communication', 'Easily Adaptable', 'Finance', 'Insurance', 'Interpersonal Skills', 'Problem Solving', 'Relationship Building', 'Risk Assessment', 'Strategic Thinking', 'Leadership', 'Microsoft Excel', 'Microsoft Office', 'Python (Programming Language)', 'Customer Service', 'Teamwork', 'Time Management']"
consulting,Internal Market Consultant,Invesco US,"Atlanta, GA","Atlanta, GA",Reposted 5 days ago,0,"['Full-time\nMatches your job preferences, job type is Full-time.']","['Chartered Financial Analyst', 'Consultations', 'Establishing Priorities', 'FINRA', 'Internal Sales', 'Interpersonal Skills', 'Manager Selection', 'Relationship Building', 'Series 7', 'Territory Management', 'Analytical Skills', 'Leadership', 'Microsoft Excel', 'Microsoft Office', 'Microsoft PowerPoint', 'Communication', 'Customer Service', 'Management', 'Sales', 'Teamwork']"
consulting,Management consultant in finance and risk,Implement Consulting Group,"Raleigh, NC (Hybrid)","Raleigh, NC",Reposted 2 weeks ago,0,"['Hybrid\nMatches your job preferences, workplace type is Hybrid.', 'Full-time\nMatches your job preferences, job type is Full-time.', 'Mid-Senior level']","['Business Process Improvement', 'Business Transformation', 'Coaching', 'Finance', 'Finance Transformation', 'Management Consulting', 'Negotiation', 'Project Management', 'Stakeholder Management', 'Teamwork', 'Analytical Skills', 'Data Analysis', 'Leadership', 'Microsoft Excel', 'Microsoft Office', 'Communication', 'Financial Analysis', 'Financial Modeling']"
consulting,Consultant,Viscadia,"Cambridge, MA (On-site)","Cambridge, MA",3 days ago,0,"['On-site\nMatches your job preferences, workplace type is On-site.', 'Full-time\nMatches your job preferences, job type is Full-time.']","['Analytical Skills', 'Business Development', 'Client Communication', 'Employee Benefits', 'Evidence', 'Management Consulting', 'Project Management', 'Skill Development', 'Team Coordination', 'VBA Excel', 'Data Analysis', 'Leadership', 'Microsoft Excel', 'Microsoft Office', 'Microsoft PowerPoint', 'Microsoft Word', 'Communication', 'Research Skills', 'Teamwork']"
consulting,F&O Consultant,Velosio,United States (Remote),United States,Reposted 1 week ago,0,"['Remote\nMatches your job preferences, workplace type is Remote.', 'Full-time\nMatches your job preferences, job type is Full-time.', 'Mid-Senior level']","['Business Applications', 'Business Process', 'Client Requirements', 'Design Specifications', 'Direct Client Interaction', 'Documentation', 'End User Training', 'Fit Analysis', 'Full Life Cycle Implementation', 'Microsoft Dynamics', 'Analytical Skills', 'Leadership', 'Microsoft Excel', 'Microsoft Office', 'Communication', 'Microsoft Dynamics 365', 'Problem Solving', 'SQL', 'Teamwork']"
consulting,Partner - Business Transformation (Financial Operations),CrossCountry Consulting,"New York, NY (Hybrid)","New York, NY",Reposted 2 weeks ago,"$300,000/yr - $400,000/yr (from job description)","['$300K/yr - $400K/yr', 'Hybrid\nMatches your job preferences, workplace type is Hybrid.', 'Full-time\nMatches your job preferences, job type is Full-time.', 'Director']","['Case Studies', 'Finance Transformation', 'Infor Enterprise Resource Planning (ERP)', 'Model Design', 'NetSuite', 'Operating Models', 'Peer-to-peer Computing', 'Procure-to-Pay', 'Sage Intacct', 'Statutory Accounting Principles (SAP)', 'Leadership', 'Business Process Improvement', 'Change Management', 'Financial Analysis', 'Management', 'Manufacturing Process Improvement', 'Program Management', 'Project Management', 'Strategic Planning', 'Strategy']"
consulting,Indianapolis Business Performance Improvement Consultant - 2025,Protiviti,"Indianapolis, IN (Hybrid)","Indianapolis, IN",2 weeks ago,"$60,000/yr - $72,000/yr (from job description)","['$60K/yr - $72K/yr', 'Hybrid\nMatches your job preferences, workplace type is Hybrid.', 'Full-time\nMatches your job preferences, job type is Full-time.', 'Associate']","['Analytical Skills', 'Business Process Improvement', 'Communication', 'Critical Thinking', 'Enabling Change', 'Interpersonal Skills', 'Performance Improvement', 'Tableau', 'Thinking Skills', 'Written Communication', 'Data Analysis', 'Leadership', 'Microsoft Excel', 'Customer Service', 'Management', 'Problem Solving', 'Project Management', 'Strategic Planning', 'Teamwork']"
