search_key,job_name,company_name,job_location,location,post_time,salary,others,skills
marketing,Franchise Marketing Representative (PT),Spurs Sports & Entertainment,"Austin, TX (On-site)","Austin, TX",Reposted 1 week ago,0,"['On-site', 'Full-time', 'Internship']","['Communication', 'Computer Literacy', 'Customer Service', 'Diplomacy', 'Marketing Strategy', 'Microsoft Excel', 'Microsoft PowerPoint', 'Sales and Marketing', 'Teamwork', 'Written Communication']"
marketing,Market Research Analyst,Bio-Rad Laboratories,"Hercules, CA (Hybrid)","Hercules, CA",1 week ago,0,"['Hybrid', 'Full-time', 'Mid-Senior level']","['Competitive Analysis', 'Competitive Intelligence', 'Market Analysis', 'Market Research', 'Market Share', 'Presentations', 'Primary Research', 'Qualitative Research', 'Quantitative Research', 'Secondary Research']"
marketing,Marketing Assistant,The Whiting-Turner Contracting Company,"Plano, TX","Plano, TX",1 week ago,0,"['Full-time', 'Entry level']","['Adobe InDesign', 'Client Presentation', 'Communication', 'Market Research', 'Marketing', 'Office 365', 'Presentations', 'Proposal Preparation', 'Public Relations', 'Vice Presidents']"
marketing,Media Planner,Giant Spoon,"New York, United States (Hybrid)","New York, United States",Reposted 4 days ago,0,"['Hybrid', 'Full-time', 'Entry level']","['Campaigns', 'Creative Media', 'Integrated Media', 'Media Planning', 'Media Trends', 'Presentations', 'Prisma Photo Editor', 'RFP Generation', 'Request for Proposal (RFP)', 'Tactical Planning']"
marketing,Marketing Specialist,US Tech Solutions,"Charlotte, NC (On-site)","Charlotte, NC",3 weeks ago,$36/hr,"['$36/hr', 'On-site', 'Contract', 'Mid-Senior level']","['Ad Serving', 'Campaigns', 'Digital Marketing', 'Email Marketing', 'Energetic Leadership', 'Key Accounts', 'Marketing Analytics', 'Marketing Campaigns', 'Media Engagement', 'Strategic Communications']"
marketing,Marketing Coordinator,"Brasfield & Gorrie, LLC","Raleigh, NC (On-site)","Raleigh, NC",Reposted 5 days ago,0,"['On-site', 'Full-time']","['Adobe Creative Cloud', 'Communication', 'Confidentiality', 'Desktop Publishing', 'Presentations', 'Proofreading', 'Public Relations', 'Skilled Multi-tasker', 'Trusting Relationships', 'Writing']"
marketing,"Director, SEM Acquisition Marketing",Macy's,New York City Metropolitan Area (On-site),New York City Metropolitan Area,Reposted 1 week ago,"$129,840/yr - $216,480/yr (from job description)","['$129.8K/yr - $216.5K/yr', 'On-site', 'Full-time', 'Director']","['Communication', 'Key Metrics', 'Media Evaluation', 'Organization Skills', 'Paid Search Strategy', 'Problem Solving', 'Search Ads 360', 'Search Engine Optimization (SEO)', 'Search Strategy', 'Timelines']"
marketing,Digital Marketing Associate,1-800 CONTACTS,"Draper, UT (Hybrid)","Draper, UT",Reposted 2 weeks ago,0,"['Hybrid', 'Full-time', 'Entry level']","['Ad Serving', 'Cross-Channel Marketing', 'Customer Data', 'Digital Marketing', 'Marketing Analytics', 'Marketing Automation', 'Marketing Campaigns', 'Marketing Operations', 'Multi-Channel Marketing', 'Test Automation Tools']"
marketing,Campaign Manager,Brightcove,"Boston, MA (Hybrid)","Boston, MA",Reposted 1 week ago,0,"['Hybrid', 'Full-time', 'Mid-Senior level']","['B2B Marketing', 'Business-to-Business (B2B)', 'Campaign Execution', 'Campaigns', 'Digital Marketing', 'Marketing Analytics', 'Marketing Automation', 'Marketing Campaign Management', 'Marketing Campaigns', 'Strategic Thinking']"
marketing,Digital Marketing Manager,3Search,"New York, NY (Hybrid)","New York, NY",3 weeks ago,"$100,000/yr - $110,000/yr","['$100K/yr - $110K/yr', 'Hybrid', 'Full-time', 'Associate']","['B2B Marketing', 'Business-to-Business (B2B)', 'Campaigns', 'Digital Marketing', 'Marketing Campaign Management', 'Marketing Campaigns', 'Professional Services', 'Social Media Management']"
marketing,VP Marketing,Bell Partners Inc,"Charlotte, NC (On-site)","Charlotte, NC",Reposted 1 week ago,0,"['On-site', 'Full-time', 'Executive']","['Confidentiality', 'HNW', 'Interpersonal Skills', 'Management Contracts', 'Marketing Management', 'Public Relations', 'Service Standards', 'Skilled Multi-tasker', 'Solid Professional Standards', 'Written Communication']"
marketing,Associate Social Media Strategist,F5,Greater Seattle Area (Hybrid),Greater Seattle Area,Over 100 applicants,0,"['Hybrid', 'Full-time', 'Entry level']","['Business Media', 'Community Management', 'Content Creation', 'Digital Marketing', 'Enterprise Marketing', 'Influencer Marketing', 'Public Relations', 'Social Listening', 'Social Media Content Creation', 'Thinking Skills']"
marketing,Marketing Associate,FREEZING POINT,"Salt Lake City, UT (On-site)","Salt Lake City, UT",1 week ago,0,"['On-site', 'Full-time', 'Entry level']","['Advertising Campaigns', 'Campaigns', 'Case Studies', 'Digital Marketing', 'Email Marketing', 'Marketing Analytics', 'Marketing Campaigns', 'Media Management', 'Presentations', 'Social Media Management']"
marketing,Entry Level Marketing Agent,Sales Bizlab,"Atlanta, GA (On-site)","Atlanta, GA",1 day ago,0,"['On-site', 'Full-time', 'Entry level']","['Communication', 'Content Creation', 'Digital Marketing', 'Email Marketing', 'Marketing Budget Management', 'Media Management', 'Social Media', 'Social Media Management', 'Social Media Optimization (SMO)', 'Written Communication']"
marketing,Marketing Analyst - Remote,A. Rifkin Co.,"Pittsburgh, PA","Pittsburgh, PA",4 days ago,0,"['Full-time', 'Entry level']","['Data Analytics', 'Attention to Detail', 'Data Collection', 'HubSpot', 'Marketing Analytics', 'Marketing Automation', 'Marketo', 'Organization Skills', 'Reasoning Skills', 'Written Communication']"
marketing,Director of Marketing,HHM Hotels,"Los Angeles, CA (Hybrid)","Los Angeles, CA",52 applicants,0,"['Hybrid', 'Full-time', 'Director']","['Campaigns', 'Direct Marketing', 'Hospitality Management', 'Integrated Marketing', 'Launches', 'Market Planning', 'Marketing Campaigns', 'Media Strategy', 'Photo Shoots', 'Photography']"
marketing,Product Marketing Coordinator,Core Colorado,"Denver, CO (On-site)","Denver, CO",2 days ago,0,"['On-site', 'Full-time']","['Campaigns', 'Communication', 'Computer Literacy', 'Interpersonal Communication', 'Marketing Analytics', 'Marketing Campaigns', 'Positioning (Marketing)', 'Product Marketing', 'Workload Prioritization', 'Written Communication']"
marketing,Field Marketing Associate - Charlotte,Alani Nutrition,"Charlotte, NC (On-site)","Charlotte, NC",Reposted 4 days ago,0,"['On-site', 'Part-time', 'Entry level']","['Communication', 'Event Management', 'Events', 'Field Marketing', 'Interpersonal Skills', 'Job Training', 'Large Events', 'Lead Generation', 'Sampling', 'Training']"
marketing,"Marketing Analytics Advisor, Individual & Family Plans (CT/NY/PA/STL) - Hybrid",The Cigna Group,"St Louis, MO (Hybrid)","St Louis, MO",5 days ago,0,"['Hybrid', 'Full-time', 'Mid-Senior level']","['Broadband', 'Cable Broadband', 'Cables', 'Internet Service Provider (ISP)', 'Marketing Attribution', 'Optical Fiber', 'Presentations', 'Root Cause', 'Root Cause Analysis', 'Skilled Multi-tasker']"
marketing,Entry Level Marketing Agent,Fresh Form Draft,"St Louis, Missouri, United States (On-site)","St Louis, Missouri, United States",5 days ago,"$55,000/yr - $65,000/yr","['$55K/yr - $65K/yr', 'On-site', 'Full-time', 'Entry level']","['Campaigns', 'Communication', 'Communication Training', 'Marketing Campaigns', 'Microsoft PowerPoint', 'Oral Communication', 'Organization Skills', 'Performance Metrics', 'Presentations', 'Software Design']"
marketing,Junior Marketing Associate,Arrowhead,Kansas City Metropolitan Area (On-site),Kansas City Metropolitan Area,5 days ago,0,"['On-site', 'Full-time']","['Advertising', 'Advertising Campaigns', 'Campaigns', 'Communication', 'Market Research', 'Marketing Campaigns', 'Public Relations', 'Social Media', 'Social Media Content Creation', 'Tech-Savvy']"
marketing,Entry Level Marketing Assistant,Olympic Enterprises,"East Ridge, TN","East Ridge, TN",5 days ago,0,"['Full-time', 'Entry level']","['Attention to Detail', 'Brand Loyalty', 'Campaigns', 'Communication Training', 'Customer Acquisition', 'Customer Service', 'Marketing Campaigns', 'Oral Communication', 'Promotional Marketing', 'Service Orientation (Social)']"
marketing,Marketing Representative - Entry Level,WK SOLUTIONS INC,"Charleston, SC (On-site)","Charleston, SC",1 week ago,0,"['On-site', 'Full-time', 'Entry level']","['Campaigns', 'Communication', 'Customer Acquisition', 'Customer Interaction', 'Direct Marketing', 'Marketing Campaigns', 'Product Knowledge', 'Sales', 'Sales and Marketing', 'Teamwork']"
marketing,Digital Marketing Strategist,Downtown Norfolk Council,"Norfolk, VA (On-site)","Norfolk, VA",1 week ago,"$55,000/yr - $60,000/yr","['$55K/yr - $60K/yr', 'On-site', 'Full-time']","['Content Creation', 'Content Management', 'Digital Marketing', 'Digital Marketing Analytics', 'Graphic Design', 'Marketing Campaign Management', 'Marketing Strategy', 'Social Media Management', 'Website Administration']"
marketing,Paid Media Strategist,Schomp Automotive Group,"Greenwood Village, CO (On-site)","Greenwood Village, CO",1 week ago,0,"['On-site', 'Full-time']","['Campaigns', 'Communication', 'Digital Marketing', 'Google Ads', 'Marketing Campaign Management', 'Paid Media Advertising', 'Paid Search Strategy', 'Programmatic Media Buying', 'Search Engine Marketing (SEM)', 'Spreadsheets']"
marketing,Entry Level Marketing Assistant,Fresh Form Draft,"Jersey City, NJ (Hybrid)","Jersey City, NJ",1 week ago,0,"['Hybrid', 'Full-time', 'Entry level']","['Campaigns', 'Content Creation', 'Marketing', 'Marketing Analytics', 'Marketing Campaigns', 'Marketing Strategy', 'Organization Skills', 'Presentations', 'Public Relations', 'Social Media Marketing']"
marketing,Director of Growth Marketing,NoGood,"New York, NY (Hybrid)","New York, NY",1 week ago,"$100,000/yr - $130,000/yr","['$100K/yr - $130K/yr', 'Hybrid', 'Full-time', 'Director']","['Content Marketing', 'Digital Marketing', 'Growth Marketing', 'Key Performance Indicators', 'Marketing Analytics', 'Marketing Campaigns', 'Marketing Strategy', 'Mixpanel', 'Presentations', 'Search Engine Optimization (SEO)']"
marketing,Marketing Coordinator,Green Key Resources,New York City Metropolitan Area (Hybrid),New York City Metropolitan Area,1 week ago,"$65,000/yr - $80,000/yr","['$65K/yr - $80K/yr', 'Hybrid', 'Full-time', 'Entry level']","['Adobe Acrobat', 'Adobe Creative Suite', 'Adobe InDesign', 'Attention to Detail', 'Collateral', 'Communication', 'Graphic Design', 'Microsoft Outlook', 'Presentations', 'Timelines']"
marketing,Director of Marketing,McDermott Will & Emery,"Washington, DC","Washington, DC",1 week ago,0,"['Full-time', 'Director']","['Account Marketing', 'Campaigns', 'Event Marketing', 'Market Analysis', 'Marketing Analytics', 'Marketing Automation', 'Marketing Campaigns', 'Marketing Strategy', 'Relationship Development', 'Thought Leadership']"
marketing,Director of Marketing,McDermott Will & Emery,"Wilmington, DE (Hybrid)","Wilmington, DE",1 week ago,0,"['Hybrid', 'Full-time', 'Director']","['Account Marketing', 'Campaigns', 'Event Marketing', 'Market Analysis', 'Marketing Analytics', 'Marketing Automation', 'Marketing Campaigns', 'Marketing Strategy', 'Relationship Development', 'Thought Leadership']"
marketing,Marketing Manager,ORTHOWORLD Inc.,"Cleveland, OH (Remote)","Cleveland, OH",1 week ago,0,"['Remote', 'Full-time']","['Analytical Skills', 'B2B Marketing', 'Collaborative Problem Solving', 'Communication', 'Copywriting', 'Customer Engagement', 'Marketing', 'Marketing Strategy', 'Project Management', 'Tech-Savvy']"
