search_key,job_name,company_name,job_location,location,post_time,salary,others,skills
researcher,Research Associate (Campus),Societe Generale,"New York, United States (Hybrid)","New York, United States",Reposted 1 week ago,"$100,000/yr - $105,000/yr","['$100K/yr - $105K/yr', 'Hybrid', 'Full-time', 'Associate']","['63 Licenses', 'Build Strong Relationships', 'Communication', 'Data Analysis', 'ELISA', 'Financial Forecasting', 'Molecular Biology', 'Problem Solving', 'Series 7', 'Written Communication']"
researcher,Postdoctoral Researcher - Metabolic Engineering and Synthetic microbiology,"Southern Illinois University, Carbondale","Carbondale, IL (On-site)","Carbondale, IL",3 weeks ago,"Starting at $50,000/yr","['Starting at $50K/yr', 'On-site', 'Full-time']","['Bioinformatics', 'Bioreactor', 'High-Performance Liquid Chromatography (HPLC)', 'Liquid Chromatography-Mass Spectrometry (LC-MS)', 'Metabolic Engineering', 'Metabolomics', 'Next-Generation Sequencing (NGS)', 'Proteomics', 'Python (Programming Language)', 'Systems Biology']"
researcher,S&P Global Research Analyst Roles – NBMBAA Career Expo,S&P Global,"Houston, TX (On-site)","Houston, TX",Reposted 1 week ago,0,"['On-site', 'Full-time']","['Economics', 'Interpreting Data', 'Market Analysis', 'Presentations', 'Problem Solving', 'Qualitative Research', 'Quantitative Research', 'Research Skills', 'Secondary Research', 'Visual Basic for Applications (VBA)']"
researcher,Research Analyst,Foley & Lardner LLP,"Chicago, IL (Hybrid)","Chicago, IL",1 week ago,"$65,300/yr - $116,200/yr (from job description)","['$65.3K/yr - $116.2K/yr', 'Hybrid', 'Full-time', 'Mid-Senior level']","['Communication', 'Due Diligence', 'Foley', 'Intellectual Property', 'Patent Law']"
researcher,Institutional Consulting & Research Associate,"Envestnet, Inc","Denver, CO (On-site)","Denver, CO",Reposted 2 weeks ago,"$52,000/yr - $78,000/yr (from job description)","['$52K/yr - $78K/yr', 'On-site', 'Full-time', 'Entry level']","['Business Continuity', 'Client Presentation', 'Communication', 'Due Diligence', 'Financial Services', 'Institutional Consulting', 'Investment Research', 'Presentations', 'Wealth Management Services', 'Written Communication']"
researcher,Senior Market Research Analyst,Parks Associates,Dallas-Fort Worth Metroplex (On-site),Dallas-Fort Worth Metroplex,2 months ago,"$65,000/yr - $85,000/yr","['$65K/yr - $85K/yr', 'On-site', 'Full-time']","['Analytical Skills', 'Market Analysis', 'Primary Research', 'Qualitative Research', 'Quantitative Research', 'Questionnaire Design', 'Report Writing', 'Secondary Research', 'Statistics', 'Survey Design']"
researcher,Board Certified Behavior Analyst,The Language and Behavior Center,"Arlington, VA (Hybrid)","Arlington, VA",1 month ago,$65/hr - $75/hr,"['$65/hr - $75/hr + Bonus', 'Hybrid', 'Part-time']","['Applied Behavior Analysis', 'Assessment of Basic Language and Learning Skills (ABLLS)', 'Autism Spectrum Disorders', 'Curriculum', 'DTT', 'Disabilities', 'Employee Benefits', 'Teamwork', 'Telehealth', 'Treatment Planning']"
researcher,"Researcher, Strategic Research",Grammarly,"Arizona, United States (Hybrid)","Arizona, United States",Reposted 5 days ago,"$160,000/yr - $403,000/yr (from job description)","['$160K/yr - $403K/yr', 'Hybrid', 'Full-time', 'Mid-Senior level']","['Analytical Skills', 'Communication', 'Data Science', 'Machine Learning', 'Natural Language Processing (NLP)', 'Pattern Recognition', 'Polymerase Chain Reaction (PCR)', 'Research Projects', 'Statistics', 'Teamwork']"
researcher,Quantitative Researcher,Selby Jennings,"New York, NY (On-site)","New York, NY",4 weeks ago,"$200,000/yr - $300,000/yr","['$200K/yr - $300K/yr + Bonus', 'On-site', 'Full-time', 'Mid-Senior level']","['Alpha Generation', 'Futures', 'Futures Trading', 'Modeling', 'Quantitative Analytics', 'Quantitative Research', 'Trading', 'Trading Strategies']"
researcher,Quantitative Researcher,"Shanghai Yanfu Investments Co., Ltd.","New York, United States","New York, United States",Reposted 3 weeks ago,0,['Full-time'],"['Communication', 'Computer Literacy', 'Cooperation', 'Economics', 'Forecasting', 'Investment Funds', 'Mandarin', 'Mathematics', 'Stewardship', 'Teamwork']"
researcher,Global Equity Quantitative Researcher - Hedge Fund,Selby Jennings,New York City Metropolitan Area (Hybrid),New York City Metropolitan Area,Reposted 5 months ago,"$150,000/yr - $200,000/yr","['$150K/yr - $200K/yr', 'Hybrid', 'Full-time', 'Mid-Senior level']","['APAC', 'Analytical Skills', 'Equities', 'Hedge Funds', 'Portfolio Managers', 'Python (Programming Language)', 'Research Skills', 'Statistical Analysis', 'Trading', 'US Equities']"
researcher,Research Associate - Global Industrials,William Blair,"Chicago, IL (On-site)","Chicago, IL",Reposted 1 week ago,0,"['On-site', 'Full-time', 'Entry level']","['Balance Sheet Review', 'Cash Flow Analysis', 'Communication', 'Data Collection', 'Flow Analysis', 'General Data Protection Regulation (GDPR)', 'Investment Research', 'Presentations', 'Privacy Act', 'Privacy Policies']"
researcher,Marketing Insights Researcher - International Marketing (LATAM),Meta,"Los Angeles, CA","Los Angeles, CA",Reposted 3 weeks ago,"$138,000/yr - $188,000/yr","['$138K/yr - $188K/yr', 'Full-time']","['Business Case Preparation', 'Business Insights', 'Campaign Development', 'International Marketing', 'LATAM', 'Message Testing', 'Presentations', 'Qualitative Research', 'Questionnaires', 'Research Methods']"
researcher,Quantitative Researcher,Harrington Starr,"New York, United States (On-site)","New York, United States",Reposted 1 week ago,"Starting at $150,000/yr","['Starting at $150K/yr', 'On-site', 'Full-time', 'Associate']","['Algorithm Development', 'Quantitative Research']"
researcher,Applied Researcher I,Capital One,"San Francisco, CA","San Francisco, CA",Reposted 1 day ago,0,"['Full-time', 'Mid-Senior level']","['Adaptation', 'Applied Mathematics', 'Applied Research', 'Compiler Construction', 'Computer Engineering', 'Computer Science', 'Model Compression', 'Natural Language Processing (NLP)', 'Optimization', 'Transfer Learning']"
researcher,Research Associate I,The University of Texas at Austin,"Austin, TX (On-site)","Austin, TX",1 week ago,"$40,000/yr (from job description)","['$40K/yr', 'On-site', 'Full-time']","['Communication', 'Data Collection', 'Fire Safety', 'High-Performance Liquid Chromatography (HPLC)', 'Laboratory Skills', 'Molecular Biology', 'REDCap', 'Research Projects', 'TRS', 'Title IX']"
researcher,Environmental Regulation Analyst (Temporary),LG Electronics North America,"Englewood Cliffs, NJ (On-site)","Englewood Cliffs, NJ",Reposted 1 week ago,0,"['On-site', 'Temporary', 'Entry level']","['Batteries', 'Central Nervous System', 'Compliance Regulations', 'Compliance Research', 'Environmental Compliance', 'Environmental Impact Assessment', 'Environmental Law', 'FIFRA', 'Recycling', 'Web Conferencing']"
researcher,Quantitative Researcher,Quantbox Research,"Chicago, IL (On-site)","Chicago, IL",Reposted 1 week ago,0,"['On-site', 'Full-time']","['Communication', 'Computer Science', 'Economics', 'KDB+', 'Mathematics', 'Python (Programming Language)', 'Quantitative Analytics', 'Quantitative Finance', 'Quantitative Research', 'Statistics']"
researcher,"Researcher, Strategic Research",Grammarly,"South Carolina, United States (Hybrid)","South Carolina, United States",Reposted 6 days ago,"$160,000/yr - $403,000/yr (from job description)","['$160K/yr - $403K/yr', 'Hybrid', 'Full-time', 'Mid-Senior level']","['Analytical Skills', 'Communication', 'Data Science', 'Machine Learning', 'Natural Language Processing (NLP)', 'Pattern Recognition', 'Polymerase Chain Reaction (PCR)', 'Research Projects', 'Statistics', 'Teamwork']"
researcher,Associate Research Consultant,CoStar Group,"Richmond, VA (Hybrid)","Richmond, VA",Reposted 2 weeks ago,0,"['Hybrid', 'Full-time', 'Entry level']","['Client Relations', 'Commercial Real Estate', 'Communication', 'Data Entry', 'Excel Formulas', 'Key Performance Indicators', 'Market Research', 'Marketing Research', 'Persistence', 'Quantitative Research']"
researcher,"Researcher, Strategic Research",Grammarly,"Nevada, United States (Hybrid)","Nevada, United States",Reposted 5 days ago,"$160,000/yr - $403,000/yr (from job description)","['$160K/yr - $403K/yr', 'Hybrid', 'Full-time', 'Mid-Senior level']","['Analytical Skills', 'Communication', 'Data Science', 'Machine Learning', 'Natural Language Processing (NLP)', 'Pattern Recognition', 'Polymerase Chain Reaction (PCR)', 'Research Projects', 'Statistics', 'Teamwork']"
researcher,Research Analyst Program,Peterson Institute for International Economics,"Washington, DC (Hybrid)","Washington, DC",1 month ago,"$55,000/yr - $63,000/yr","['$55K/yr - $63K/yr', 'Hybrid', 'Full-time']","['Analytical Skills', 'Business Insights', 'Commentaries', 'Datasets', 'IBM SPSS', 'Market Research', 'Qualitative Research', 'Quantitative Research', 'Research Skills', 'Secondary Research']"
researcher,"Researcher, Strategic Research",Grammarly,"Pennsylvania, United States (Hybrid)","Pennsylvania, United States",Reposted 6 days ago,"$160,000/yr - $403,000/yr (from job description)","['$160K/yr - $403K/yr', 'Hybrid', 'Full-time', 'Mid-Senior level']","['Analytical Skills', 'Communication', 'Data Science', 'Machine Learning', 'Natural Language Processing (NLP)', 'Pattern Recognition', 'Polymerase Chain Reaction (PCR)', 'Research Projects', 'Statistics', 'Teamwork']"
researcher,Research Specialist,Kirkland & Ellis,"Chicago, IL (Hybrid)","Chicago, IL",Reposted 1 week ago,0,"['Hybrid', 'Full-time', 'Mid-Senior level']","['Communication', 'Critical Thinking', 'Intellectual', 'Intellectual Property', 'Library Science', 'Oral Communication', 'Quality Control', 'Search Strategy', 'Service Orientation (Social)', 'Syntax']"
researcher,Research Analyst,HR&A Advisors,"New York, United States (Hybrid)","New York, United States",Reposted 1 day ago,"$70,400/yr - $76,000/yr (from job description)","['$70.4K/yr - $76K/yr', 'Hybrid', 'Full-time', 'Entry level']","['Case Studies', 'Critical Thinking', 'High Level Of Accuracy', 'Marketing Materials', 'Presentations', 'Public Policy', 'Qualitative Analysis', 'Quantitative Analytics', 'Real Estate Economics', 'Urban Planning']"
researcher,"Researcher, Strategic Research",Grammarly,"New Jersey, United States (Hybrid)","New Jersey, United States",Reposted 6 days ago,"$160,000/yr - $403,000/yr (from job description)","['$160K/yr - $403K/yr', 'Hybrid', 'Full-time', 'Mid-Senior level']","['Analytical Skills', 'Communication', 'Data Science', 'Machine Learning', 'Natural Language Processing (NLP)', 'Pattern Recognition', 'Polymerase Chain Reaction (PCR)', 'Research Projects', 'Statistics', 'Teamwork']"
researcher,Applied Researcher I,Capital One,"New York, NY","New York, NY",Reposted 1 day ago,0,"['Full-time', 'Mid-Senior level']","['Adaptation', 'Applied Mathematics', 'Applied Research', 'Compiler Construction', 'Computer Engineering', 'Computer Science', 'Model Compression', 'Natural Language Processing (NLP)', 'Optimization', 'Transfer Learning']"
researcher,Research Analyst/Sr. Analyst,National Research Group,"Los Angeles, CA (Remote)","Los Angeles, CA",Reposted 2 weeks ago,"$60,000/yr - $70,000/yr (from job description)","['$60K/yr - $70K/yr', 'Remote', 'Full-time', 'Entry level']","['Communication', 'Data Analytics', 'Market Research', 'Market Sizing', 'Oral Communication', 'Presentations', 'Problem Solving', 'Qualitative Research', 'Quantitative Research', 'Research Projects']"
researcher,Marketing Insights Researcher,Meta,"Los Angeles, CA","Los Angeles, CA",Reposted 1 week ago,"$160,000/yr - $219,000/yr","['$160K/yr - $219K/yr', 'Full-time']","['Brand Strategy', 'Business Insights', 'Category Management', 'Communication', 'Launches', 'Marketing Analytics', 'Presentations', 'Product Launch', 'Qualitative Research', 'Shopper Marketing']"
researcher,Information & Research Specialist,L.E.K. Consulting,"Boston, MA (Hybrid)","Boston, MA",4 weeks ago,0,"['Hybrid', 'Full-time', 'Associate']","['Communication', 'Critical Thinking', 'Customer Service', 'Databases', 'Information Science', 'Information Technology', 'Negotiation', 'Problem Solving', 'Secondary Research', 'Thinking Skills']"
researcher,Researcher - Product Experience (Growth),Netflix,"Los Angeles, CA (On-site)","Los Angeles, CA",1 week ago,"$130,000/yr - $470,000/yr (from job description)","['$130K/yr - $470K/yr', 'On-site', 'Full-time']","['Communication', 'Human Computer Interaction', 'Mixed Methods Research', 'Product Research', 'Product Strategy', 'UX Research', 'Usability', 'Usability Testing', 'User Experience (UX)', 'User Interface Design']"
researcher,"Researcher, Strategic Research",Grammarly,"Utah, United States (Hybrid)","Utah, United States",Reposted 6 days ago,"$160,000/yr - $403,000/yr (from job description)","['$160K/yr - $403K/yr', 'Hybrid', 'Full-time', 'Mid-Senior level']","['Analytical Skills', 'Communication', 'Data Science', 'Machine Learning', 'Natural Language Processing (NLP)', 'Pattern Recognition', 'Polymerase Chain Reaction (PCR)', 'Research Projects', 'Statistics', 'Teamwork']"
researcher,Applied Researcher I,Capital One,"San Francisco, CA","San Francisco, CA",2 weeks ago,0,"['Full-time', 'Mid-Senior level']","['Adaptation', 'Applied Research', 'Compiler Construction', 'Computer Engineering', 'Computer Science', 'Interpersonal Skills', 'Model Compression', 'Natural Language Processing (NLP)', 'Optimization', 'Transfer Learning']"
researcher,2025 Summer Program- Sophomore - Research,Federal Reserve Bank of New York,"New York, NY (On-site)","New York, NY",Reposted 4 days ago,"$65,600/yr (from job description)","['$65.6K/yr', 'On-site', 'Full-time', 'Internship']","['CSI', 'Communication', 'Economic Analysis', 'Economics', 'Leadership', 'Oral Communication', 'Research Skills', 'Spring Framework', 'Statistical Packages', 'Strategic Thinking']"
researcher,Applied Researcher I,Capital One,"New York, NY","New York, NY",Reposted 1 day ago,0,"['Full-time', 'Mid-Senior level']","['Adaptation', 'Applied Research', 'Compiler Construction', 'Computer Engineering', 'Computer Science', 'Interpersonal Skills', 'Model Compression', 'Natural Language Processing (NLP)', 'Optimization', 'Transfer Learning']"
researcher,Quantitative Researcher: Fixed Income,Two Sigma,"New York, United States (Hybrid)","New York, United States",Reposted 3 days ago,"$165,000/yr - $300,000/yr (from job description)","['$165K/yr - $300K/yr', 'Hybrid', 'Full-time']","['Computer Science', 'Data Analysis', 'Data Analytics', 'Fixed-Income Investing', 'Foreign Exchange Markets', 'Programming', 'Programming Languages', 'Python (Programming Language)', 'Statistical Analysis', 'Trading Strategies']"
researcher,Equity Options Quantitative Researcher,Two Sigma,"New York, United States (Hybrid)","New York, United States",Reposted 3 days ago,"$165,000/yr - $325,000/yr (from job description)","['$165K/yr - $325K/yr', 'Hybrid', 'Full-time']","['Computer Science', 'Data Analysis', 'Data Analytics', 'Derivatives', 'Equity Derivatives', 'High-Frequency Trading', 'Market Data', 'Quantitative Research', 'Volatility', 'Written Communication']"
researcher,"Research Associate 1, MS (90291BR)",Yale University,"New Haven, CT (On-site)","New Haven, CT",Reposted 3 weeks ago,0,"['On-site', 'Full-time', 'Entry level']","['Communication', 'Experimental Design', 'Follow Directions', 'High-Performance Liquid Chromatography (HPLC)', 'Laboratory Skills', 'Molecular Biology', 'Record Keeping', 'Research Projects', 'Research Skills', 'Written Communication']"
researcher,Quantitative Researcher,"Shanghai Yanfu Investments Co., Ltd.","Chicago, IL (On-site)","Chicago, IL",Reposted 1 week ago,0,"['On-site', 'Full-time']","['Computer Literacy', 'Cooperation', 'Economics', 'Forecasting', 'Mandarin', 'Mathematics', 'Private Equity', 'Quantitative Investing', 'Research Skills', 'Teamwork']"
researcher,Applied Researcher I,Capital One,"Cambridge, MA","Cambridge, MA",Reposted 1 day ago,0,"['Full-time', 'Mid-Senior level']","['Adaptation', 'Applied Research', 'Compiler Construction', 'Computer Engineering', 'Computer Science', 'Interpersonal Skills', 'Model Compression', 'Natural Language Processing (NLP)', 'Optimization', 'Transfer Learning']"
researcher,Applied Researcher I,Capital One,"Plano, TX","Plano, TX",Reposted 1 day ago,0,"['Full-time', 'Mid-Senior level']","['Adaptation', 'Applied Research', 'Compiler Construction', 'Computer Engineering', 'Computer Science', 'Interpersonal Skills', 'Model Compression', 'Natural Language Processing (NLP)', 'Optimization', 'Transfer Learning']"
researcher,Summer Senior Research Associate (Campus),Societe Generale,"New York, United States (Hybrid)","New York, United States",Reposted 6 days ago,"$175,000/yr","['$175K/yr', 'Hybrid', 'Internship', 'Associate']","['Academic Background', 'Analytical Skills', 'Communication', 'Customer Relationship Management (CRM)', 'Molecular Biology', 'Presentations', 'Quantitative Analytics', 'Quantitative Research', 'Thought Leadership', 'Written Communication']"
researcher,Equity Quantitative Researcher - Hedge Fund,Multi-Strategy Hedge Fund,New York City Metropolitan Area (On-site),New York City Metropolitan Area,1 month ago,0,"['On-site', 'Full-time', 'Associate']",[]
researcher,Marketing Insights Researcher - International Marketing (LATAM),Meta,"San Francisco, CA","San Francisco, CA",Reposted 1 week ago,"$138,000/yr - $188,000/yr","['$138K/yr - $188K/yr', 'Full-time']","['Business Case Preparation', 'Business Insights', 'Campaign Development', 'International Marketing', 'LATAM', 'Message Testing', 'Presentations', 'Qualitative Research', 'Questionnaires', 'Research Methods']"
researcher,Associate User Researcher (San Diego only),Whova,"San Diego, CA (Hybrid)","San Diego, CA",2 weeks ago,"$50,000/yr - $70,000/yr","['$50K/yr - $70K/yr', 'Hybrid', 'Full-time']","['End User Research', 'Market Research', 'UX Research', 'Usability Design', 'Usability Testing', 'User Experience (UX)', 'User Experience Testing', 'User Interviews', 'User Surveys', 'User-centered Design']"
researcher,Quantitative Researcher,Albert Bow,"Chicago, IL (Hybrid)","Chicago, IL",Reposted 6 days ago,"$120,000/yr - $220,000/yr (from job description)","['$120K/yr - $220K/yr', 'Hybrid', 'Full-time', 'Mid-Senior level']","['C++', 'Datasets', 'Electronic Trading', 'High-Frequency Trading', 'Market Analysis', 'Quantitative Analytics', 'Quantitative Finance', 'Quantitative Investing', 'Quantitative Investment Strategies', 'Quantitative Research', 'Signal', 'Trading Systems']"
researcher,"Researcher, Strategic Research",Grammarly,"Massachusetts, United States (Hybrid)","Massachusetts, United States",Reposted 5 days ago,"$160,000/yr - $403,000/yr (from job description)","['$160K/yr - $403K/yr', 'Hybrid', 'Full-time', 'Mid-Senior level']","['Analytical Skills', 'Communication', 'Data Science', 'Machine Learning', 'Natural Language Processing (NLP)', 'Pattern Recognition', 'Polymerase Chain Reaction (PCR)', 'Research Projects', 'Statistics', 'Teamwork']"
researcher,"Researcher, Strategic Research",Grammarly,"Virginia, United States (Hybrid)","Virginia, United States",Reposted 6 days ago,"$160,000/yr - $403,000/yr (from job description)","['$160K/yr - $403K/yr', 'Hybrid', 'Full-time', 'Mid-Senior level']","['Analytical Skills', 'Communication', 'Data Science', 'Machine Learning', 'Natural Language Processing (NLP)', 'Pattern Recognition', 'Polymerase Chain Reaction (PCR)', 'Research Projects', 'Statistics', 'Teamwork']"
researcher,"Researcher, Strategic Research",Grammarly,"Minnesota, United States (Hybrid)","Minnesota, United States",Reposted 5 days ago,"$160,000/yr - $403,000/yr (from job description)","['$160K/yr - $403K/yr', 'Hybrid', 'Full-time', 'Mid-Senior level']","['Analytical Skills', 'Communication', 'Data Science', 'Machine Learning', 'Natural Language Processing (NLP)', 'Pattern Recognition', 'Polymerase Chain Reaction (PCR)', 'Research Projects', 'Statistics', 'Teamwork']"
researcher,Research Specialist,"Manatt, Phelps & Phillips, LLP","Chicago, IL","Chicago, IL",47 applicants,"$65,000/yr - $72,000/yr (from job description)","['$65K/yr - $72K/yr', 'Full-time', 'Entry level']","['Analytical Skills', 'Bloomberg Law', 'Communication', 'Critical Thinking', 'Interlibrary Loan', 'Oral Communication', 'Presentations', 'Thinking Skills', 'Westlaw', 'Written Communication']"
researcher,Research Associate (66955BR),Harvard Business School,"Boston, MA (Hybrid)","Boston, MA",1 week ago,0,"['Hybrid', 'Full-time']","['Analytical Skills', 'Communication', 'Computer Science', 'Data Science', 'High-Performance Liquid Chromatography (HPLC)', 'Mathematics', 'Molecular Biology', 'Problem Solving', 'Social Sciences', 'Statistics']"
researcher,Research Specialist,"Manatt, Phelps & Phillips, LLP","New York, United States","New York, United States",30 applicants,"$65,000/yr - $72,000/yr (from job description)","['$65K/yr - $72K/yr', 'Full-time', 'Entry level']","['Analytical Skills', 'Bloomberg Law', 'Communication', 'Critical Thinking', 'Interlibrary Loan', 'Oral Communication', 'Presentations', 'Thinking Skills', 'Westlaw', 'Written Communication']"
researcher,Research Analyst,Kharon,Washington DC-Baltimore Area (On-site),Washington DC-Baltimore Area,Reposted 5 days ago,"$65,000/yr - $75,000/yr","['$65K/yr - $75K/yr', 'On-site', 'Full-time', 'Entry level']","['Academic Research', 'Arabic', 'Data Analysis', 'Farsi', 'International Regulations', 'Online Research', 'Persian', 'Research Skills', 'Sanction', 'Source Intelligence']"
researcher,Statistical Arbitrage Researcher,Jane Street,New York City Metropolitan Area (Hybrid),New York City Metropolitan Area,Reposted 1 week ago,"$250,000/yr - $300,000/yr (from job description)","['$250K/yr - $300K/yr', 'Hybrid', 'Full-time', 'Associate']","['Data Collection', 'Data Science', 'Datasets', 'Mathematics', 'Quantitative Analytics', 'Quantitative Research', 'Statistical Arbitrage', 'Statistical Data Analysis', 'Statistical Modeling', 'Statistics']"
researcher,Research Associate,"Longevity Holdings, Inc.","Fort Washington, PA (On-site)","Fort Washington, PA",5 days ago,0,"['On-site', 'Full-time', 'Entry level']","['Attention to Detail', 'Communication', 'Critical Thinking', 'Databases', 'ELISA', 'Easily Adaptable', 'High-Performance Liquid Chromatography (HPLC)', 'Molecular Biology', 'Problem Solving', 'Written Communication']"
researcher,Junior Business Researcher-Finance & Business Management-Analyst,JPMorganChase,"Brooklyn, NY","Brooklyn, NY",Reposted 1 week ago,0,['Full-time'],"['Affinity', 'BRC', 'Communication', 'Economics', 'FactSet', 'Factiva', 'Information Science', 'Research Skills', 'Secondary Research', 'Workload Prioritization']"
researcher,Applied Researcher II,Capital One,"San Francisco, CA","San Francisco, CA",Reposted 1 day ago,0,"['Full-time', 'Mid-Senior level']","['Analytical Skills', 'Compiler Construction', 'Computer Science', 'Data Preparation', 'Interpersonal Skills', 'Natural Language Processing (NLP)', 'Optimization', 'Recommender Systems', 'Research and Development (R&D)', 'Transfer Learning']"
researcher,Applied Researcher I,Capital One,"McLean, VA","McLean, VA",Reposted 1 day ago,0,"['Full-time', 'Mid-Senior level']","['Adaptation', 'Applied Research', 'Compiler Construction', 'Computer Science', 'Data Preparation', 'Datasets', 'Natural Language Processing (NLP)', 'PyTorch', 'Recommender Systems', 'Transfer Learning']"
researcher,Quantitative Researcher – Equities,IMC Trading,"Chicago, IL (On-site)","Chicago, IL",Reposted 2 weeks ago,0,"['On-site', 'Full-time', 'Mid-Senior level']","['Data Analysis', 'Data Analytics', 'Data Mining', 'Data Science', 'Equities', 'Predictive Modeling', 'Quantitative Research', 'R (Programming Language)', 'Statistics', 'Trading Strategies']"
researcher,"Research Associate 1, MS (86720BR)",Yale University,"New Haven, CT (On-site)","New Haven, CT",Reposted 1 week ago,0,"['On-site', 'Full-time', 'Entry level']","['Bash', 'Compensation', 'Data Analysis', 'Data Analytics', 'High-Performance Liquid Chromatography (HPLC)', 'Next-Generation Sequencing', 'Perl', 'Programming Languages', 'Sequencing', 'Statistics']"
researcher,Applied Researcher I,Capital One,"Richmond, VA","Richmond, VA",Reposted 1 day ago,0,"['Full-time', 'Mid-Senior level']","['Adaptation', 'Applied Research', 'Compiler Construction', 'Computer Science', 'Data Preparation', 'Datasets', 'Natural Language Processing (NLP)', 'PyTorch', 'Recommender Systems', 'Transfer Learning']"
researcher,Applied Researcher I,Capital One,"Cambridge, MA","Cambridge, MA",Reposted 1 day ago,0,"['Full-time', 'Mid-Senior level']","['Adaptation', 'Applied Mathematics', 'Applied Research', 'Compiler Construction', 'Computer Engineering', 'Computer Science', 'Model Compression', 'Natural Language Processing (NLP)', 'Optimization', 'Transfer Learning']"
researcher,Empirical or Behavioral Research Fellows,Northwestern University,"Evanston, IL (Hybrid)","Evanston, IL",Reposted 2 weeks ago,"$50,000/yr (from job description)","['$50K/yr', 'Hybrid', 'Full-time', 'Entry level']","['Analytical Skills', 'Cell Culture', 'Data Analysis', 'English', 'MATLAB', 'Molecular Biology', 'Polymerase Chain Reaction (PCR)', 'Qualitative Research', 'Statistics', 'Teamwork']"
researcher,"Survey Researcher, Reputation Marketing & Insights",Amazon,"Arlington, VA","Arlington, VA",Reposted 2 weeks ago,"$106,400/yr - $185,000/yr (from job description)","['$106.4K/yr - $185K/yr', 'Full-time']","['Business Insights', 'Communication', 'Internal Communications', 'Market Research', 'Presentations', 'Problem Solving', 'Qualitative Research', 'Strategic Communications', 'Survey Design', 'Writing']"
