search_key,job_name,company_name,job_location,location,post_time,salary,others,skills
business analyst,Business Analyst - Junior,Procom,"Austin, TX (Hybrid)","Austin, TX",Reposted 2 days ago,0,"['Hybrid\nMatches your job preferences, workplace type is Hybrid.', 'Contract', 'Entry level']","['Analytical Skills', 'Business Analysis', 'Business Process', 'Business Requirements', 'Communication', 'Problem Solving', 'Requirements Gathering', 'SAP Ariba', 'Stakeholder Engagement', 'User Acceptance Testing', 'Data Analysis', 'Microsoft Excel', 'Python (Programming Language)', 'Microsoft Power BI', 'Project Management', 'SQL', 'Tableau']"
business analyst,Business Analyst,Booz Allen Hamilton,"McLean, VA (Remote)","McLean, VA",Reposted 1 week ago,0,"['Remote\nMatches your job preferences, workplace type is Remote.', 'Full-time\nMatches your job preferences, job type is Full-time.']","['Analytical Skills', 'Business Analysis', 'Business Requirements', 'Business Rules', 'Clarity', 'Documentation', 'Functional Specifications', 'Technical Standards', 'User Requirements', 'User Stories', 'Data Analysis', 'Microsoft Excel', 'Microsoft Office', 'Agile Methodologies', 'Communication', 'Problem Solving', 'Project Management', 'SQL']"
business analyst,Salesforce Business Analyst,Ascendion,United States (Remote),United States,1 week ago,"$100,000/yr - $120,000/yr","['$100K/yr - $120K/yr', 'Remote\nMatches your job preferences, workplace type is Remote.', 'Full-time\nMatches your job preferences, job type is Full-time.', 'Mid-Senior level']","['Business Requirements', 'Salesforce.com', 'User Acceptance Testing', 'Analytical Skills', 'Data Analysis', 'Leadership', 'Microsoft Excel', 'Microsoft Office', 'Business Analysis', 'Communication', 'Problem Solving', 'Project Management', 'SQL']"
business analyst,Business Analyst (AVP),Comrise,"New York, NY (Hybrid)","New York, NY",Reposted 2 weeks ago,"$130,000/yr - $160,000/yr","['$130K/yr - $160K/yr', 'Hybrid\nMatches your job preferences, workplace type is Hybrid.', 'Full-time\nMatches your job preferences, job type is Full-time.', 'Mid-Senior level']","['Banking', 'Business Analysis', 'Finance', 'Financial Services', 'Analytical Skills', 'Data Analysis', 'Leadership', 'Microsoft Excel', 'Microsoft Office', 'Python (Programming Language)', 'Communication', 'Project Management', 'SQL', 'Tableau']"
business analyst,Business Analyst - Salesforce,JB Poindexter & Co,"Houston, TX (On-site)","Houston, TX",1 week ago,0,"['On-site\nMatches your job preferences, workplace type is On-site.', 'Full-time\nMatches your job preferences, job type is Full-time.', 'Associate']","['Data Analysis', 'Business Analysis', 'Business Requirements', 'Certified Salesforce.com Developer', 'Client Side', 'Salesforce Service Cloud', 'Salesforce.com', 'Salesforce.com Administration', 'System Testing', 'Technical Project Management', 'Microsoft Excel', 'Microsoft Office', 'Python (Programming Language)', 'Communication', 'Microsoft Power BI', 'Problem Solving', 'Project Management', 'SQL', 'Tableau']"
business analyst,Staff Business Systems Analyst,AMD,"Austin, TX (On-site)","Austin, TX",1 week ago,"$134,285/yr","['$134.3K/yr', 'On-site\nMatches your job preferences, workplace type is On-site.', 'Full-time\nMatches your job preferences, job type is Full-time.', 'Mid-Senior level']","['Business Analysis', 'Business Systems Analysis', 'Communication', 'Computer Science', 'Data Analytics', 'Documentation', 'Performance Measurement', 'Supplier Evaluation', 'Systems Analysis', 'Technical Requirements', 'Analytical Skills', 'Data Analysis', 'Microsoft Excel', 'Microsoft Office', 'Python (Programming Language)', 'Problem Solving', 'Project Management', 'SQL', 'Tableau']"
business analyst,Heathcare Business Analyst (Waterfall),A2C,Greater Philadelphia (On-site),Greater Philadelphia,Reposted 1 month ago,0,"['On-site\nMatches your job preferences, workplace type is On-site.', 'Contract', 'Mid-Senior level']","['Microsoft Office', 'BRD', 'Business Analysis', 'Business Systems Analysis', 'Documentation', 'FRD', 'Health Insurance', 'Software Development Life Cycle (SDLC)', 'Stakeholder Management', 'Traceability', 'Visio', 'Waterfall Project Management', 'Analytical Skills', 'Data Analysis', 'Microsoft Excel', 'Python (Programming Language)', 'Agile Methodologies', 'Communication', 'Project Management', 'SQL', 'Tableau']"
business analyst,Engineering Business Analyst Intern (Summer 2025),GTI Energy,"Illinois, United States (Hybrid)","Illinois, United States",2 weeks ago,0,"['Hybrid\nMatches your job preferences, workplace type is Hybrid.', 'Part-time\nMatches your job preferences, job type is Part-time.', 'Internship']","['Data Analysis', 'Microsoft Excel', 'Business Analytics', 'Data Visualization', 'Energy Systems', 'Engineering', 'Heat Transfer', 'Microsoft Power BI', 'Project Management', 'Thermodynamics', 'Analytical Skills', 'Python (Programming Language)', 'Communication', 'Problem Solving', 'SQL', 'Tableau']"
business analyst,Business Systems Analyst,Troy Consulting LLC,"Washington, United States (Hybrid)","Washington, United States",3 weeks ago,"$11,600/month - $12,600/month","['$11.6K/month - $12.6K/month', 'Hybrid\nMatches your job preferences, workplace type is Hybrid.', 'Contract', 'Mid-Senior level']","['Business Requirements', 'Business Systems Analysis', 'Communication', 'Data Governance', 'Enterprise Resource Planning (ERP)', 'Infor Enterprise Resource Planning (ERP)', 'Oral Communication', 'Project Management', 'Statutory Accounting Principles (SAP)', 'Systems Analysis', 'Data Analysis', 'Microsoft Excel', 'Microsoft Office', 'Python (Programming Language)', 'Agile Methodologies', 'Business Analysis', 'Jira', 'SQL', 'Tableau']"
business analyst,Business Analyst,CBRE,"Redmond, WA","Redmond, WA",1 week ago,$38.46/hr - $40.86/hr (from job description),"['$38.46/hr - $40.86/hr', 'Full-time\nMatches your job preferences, job type is Full-time.', 'Mid-Senior level']","['Analytical Skills', 'Analytics', 'Attention to Detail', 'Business Process', 'Communication', 'Data Analytics', 'Documentation', 'Microsoft Power Automate', 'Presentations', 'Written Communication', 'Data Analysis', 'Microsoft Excel', 'Microsoft Office', 'Python (Programming Language)', 'Data Visualization', 'Microsoft Power BI', 'Project Management', 'SQL', 'Tableau']"
business analyst,"US Prime Business Analyst, US Prime",Amazon,"San Diego, CA","San Diego, CA",Reposted 3 weeks ago,0,"['Full-time\nMatches your job preferences, job type is Full-time.']","['Analytical Skills', 'Attention to Detail', 'Business Analysis', 'Business Insights', 'Business Requirements', 'Communication', 'Data Analytics', 'Defining Requirements', 'Interpersonal Communication', 'Problem Solving', 'Data Analysis', 'Leadership', 'Microsoft Excel', 'Microsoft Office', 'Python (Programming Language)', 'Project Management', 'SQL', 'Tableau']"
business analyst,Business Analyst,Capgemini,"New York, United States (On-site)","New York, United States",Reposted 1 month ago,0,"['On-site\nMatches your job preferences, workplace type is On-site.', 'Full-time\nMatches your job preferences, job type is Full-time.', 'Mid-Senior level']","['Analytical Skills', 'Data Analysis', 'Microsoft Excel', 'Acceptance Testing', 'Business Process', 'Communication', 'Data Analytics', 'Problem Solving', 'Requirements Gathering', 'User Acceptance Testing', 'Microsoft Office', 'Python (Programming Language)', 'Project Management', 'SQL', 'Tableau']"
business analyst,"US Prime Business Analyst, US Prime",Amazon,Los Angeles Metropolitan Area,Los Angeles Metropolitan Area,Reposted 1 day ago,0,"['Full-time\nMatches your job preferences, job type is Full-time.']","['Analytical Skills', 'Attention to Detail', 'Business Analysis', 'Business Insights', 'Business Requirements', 'Communication', 'Data Analytics', 'Defining Requirements', 'Interpersonal Communication', 'Problem Solving', 'Data Analysis', 'Leadership', 'Microsoft Excel', 'Microsoft Office', 'Python (Programming Language)', 'Project Management', 'SQL', 'Tableau']"
business analyst,Business Analyst Internship,Rackner,"College Park, MD (Hybrid)","College Park, MD",2 months ago,0,"['Hybrid\nMatches your job preferences, workplace type is Hybrid.', 'Internship\nMatches your job preferences, job type is Internship.', 'Internship']","['Analytical Skills', 'Business Analysis', 'Communication', 'Data Analytics', 'Federal Contracts', 'HUBZone', 'Interpersonal Skills', 'Market Analysis', 'Problem Solving', 'Voter Registration', 'Data Analysis', 'Microsoft Excel', 'Microsoft Office', 'Python (Programming Language)', 'Data Visualization', 'SQL', 'Tableau']"
business analyst,Business Analyst - Junior,Randstad USA,"Austin, TX (On-site)","Austin, TX",6 days ago,$31.75/hr - $36.75/hr,"['$31.75/hr - $36.75/hr', 'On-site\nMatches your job preferences, workplace type is On-site.', 'Full-time\nMatches your job preferences, job type is Full-time.']","['Analytical Skills', 'Business Analysis', 'Business Process', 'Business Process Improvement', 'Business Requirements', 'Finance', 'Problem Solving', 'Requirements Gathering', 'SAP Ariba', 'User Acceptance Testing', 'Data Analysis', 'Microsoft Excel', 'Microsoft Office', 'Microsoft PowerPoint', 'Python (Programming Language)', 'Communication', 'SQL', 'Tableau', 'Teamwork']"
business analyst,Business Management Analyst,Northrop Grumman,"Los Angeles, California, United States","Los Angeles, California, United States",18 potential applicants,0,"['Full-time\nMatches your job preferences, job type is Full-time.', 'Entry level']","['Analytical Skills', 'Pivot Tables', 'Visual Basic for Applications (VBA)', 'Customer Reporting', 'LOOKUP', 'Macros', 'Negotiation', 'Performance Measurement', 'Problem Solving', 'Resource Planning', 'Data Analysis', 'Microsoft Excel', 'Microsoft Office', 'Python (Programming Language)', 'Communication', 'Project Management', 'SQL', 'Tableau']"
business analyst,"Business Analyst, AB3P",Amazon,"Austin, TX","Austin, TX",3 weeks ago,0,"['Full-time\nMatches your job preferences, job type is Full-time.']","['Analytical Skills', 'Microsoft Excel', 'Business Analysis', 'Business Insights', 'Business Requirements', 'Defining Requirements', 'Finance', 'Financial Analysis', 'Quantitative Analytics', 'Reporting & Analysis', 'Data Analysis', 'Microsoft Office', 'Python (Programming Language)', 'Communication', 'Problem Solving', 'Project Management', 'SQL', 'Tableau']"
business analyst,Business Analyst,Booz Allen Hamilton,"Seaside, CA (Remote)","Seaside, CA",Reposted 1 week ago,0,"['Remote\nMatches your job preferences, workplace type is Remote.', 'Full-time\nMatches your job preferences, job type is Full-time.']","['Analytical Skills', 'Business Analysis', 'Business Requirements', 'Business Rules', 'Clarity', 'Documentation', 'Functional Specifications', 'Technical Standards', 'User Requirements', 'User Stories', 'Data Analysis', 'Leadership', 'Microsoft Excel', 'Microsoft Office', 'Python (Programming Language)', 'Communication', 'Problem Solving', 'Project Management', 'SQL']"
business analyst,Business Analyst,HS Solutions Inc,"Rutherford, NJ (On-site)","Rutherford, NJ",1 week ago,0,"['On-site\nMatches your job preferences, workplace type is On-site.', 'Contract', 'Mid-Senior level']","['Agile Environment', 'Business Analysis', 'Enterprise Risk', 'Enterprise Risk Management', 'Financial Risk Management', 'Governance, Risk Management, and Compliance (GRC)', 'Risk Management', 'Analytical Skills', 'Data Analysis', 'Microsoft Excel', 'Microsoft Office', 'Python (Programming Language)', 'Communication', 'Microsoft Power BI', 'Project Management', 'SQL', 'Tableau']"
business analyst,Business Analyst (KYC),Synechron,"Irving, TX (Hybrid)","Irving, TX",3 weeks ago,"$100,000/yr - $110,000/yr","['$100K/yr - $110K/yr', 'Hybrid\nMatches your job preferences, workplace type is Hybrid.', 'Full-time\nMatches your job preferences, job type is Full-time.', 'Mid-Senior level']","['Databases', 'Blockchain', 'Business Analytics', 'Business Requirements', 'Documentation', 'KYC Verification', 'Process Modeling', 'Record Keeping', 'SQL', 'Stakeholder Engagement', 'Analytical Skills', 'Data Analysis', 'Microsoft Excel', 'Microsoft Office', 'Python (Programming Language)', 'Communication', 'Problem Solving', 'Project Management', 'Tableau']"
business analyst,"Business Analyst, SharePoint",Bayside Solutions,"New York, NY (Hybrid)","New York, NY",2 weeks ago,$60/hr - $70/hr,"['$60/hr - $70/hr', 'Hybrid\nMatches your job preferences, workplace type is Hybrid.', 'Contract', 'Mid-Senior level']","['Analytical Skills', 'Microsoft Office', 'Office 365', 'Business Analysis', 'Business Process', 'Business Requirements', 'Communication', 'Problem Solving', 'SharePoint', 'User Acceptance Testing', 'Data Analysis', 'Microsoft Excel', 'Python (Programming Language)', 'Agile Methodologies', 'Microsoft Power BI', 'Project Management', 'SQL', 'Tableau']"
business analyst,Business Analyst 3,HTC Global Services,"Austin, TX (On-site)","Austin, TX",2 weeks ago,0,"['On-site\nMatches your job preferences, workplace type is On-site.', 'Full-time\nMatches your job preferences, job type is Full-time.', 'Mid-Senior level']","['Business Process', 'Business Process Mapping', 'Business Requirements', 'Change Requests', 'Design Documents', 'Project Plans', 'Requirements Gathering', 'Test Cases', 'Test Planning', 'User Requirements', 'Analytical Skills', 'Data Analysis', 'Microsoft Excel', 'Python (Programming Language)', 'Agile Methodologies', 'Jira', 'Microsoft Power BI', 'Problem Solving', 'SQL', 'Tableau']"
business analyst,"Business Analyst, AB3P",Amazon,"New York, NY","New York, NY",Reposted 3 weeks ago,0,"['Full-time\nMatches your job preferences, job type is Full-time.']","['Analytical Skills', 'Microsoft Excel', 'Business Analysis', 'Business Insights', 'Business Requirements', 'Defining Requirements', 'Finance', 'Financial Analysis', 'Quantitative Analytics', 'Reporting & Analysis', 'Data Analysis', 'Microsoft Office', 'Python (Programming Language)', 'Communication', 'Problem Solving', 'Project Management', 'SQL', 'Tableau']"
business analyst,Business Architect Analyst - 115411,The Johns Hopkins University,"Baltimore, MD","Baltimore, MD",Reposted 2 weeks ago,0,"['Full-time\nMatches your job preferences, job type is Full-time.', 'Mid-Senior level']","['Business Architecture', 'Communication', 'Critical Thinking', 'Documentation', 'Presentation Skills', 'Presentations', 'Prototyping', 'Stakeholder Engagement', 'Storytelling', 'Strategic Analysis', 'Analytical Skills', 'Data Analysis', 'Microsoft Excel', 'Microsoft Office', 'Agile Methodologies', 'Business Analysis', 'Problem Solving', 'Project Management', 'SQL']"
business analyst,Business Analyst - Originations,CGI,"Cleveland, OH","Cleveland, OH",2 weeks ago,0,"['Full-time\nMatches your job preferences, job type is Full-time.', 'Mid-Senior level']","['Acceptance Testing', 'Account Origination', 'Business Analytics', 'Business Requirements', 'Industry standards', 'Loan Origination', 'Project Delivery', 'Requirements Gathering', 'User Acceptance Testing', 'Written Communication', 'Data Analysis', 'Microsoft Excel', 'Microsoft Office', 'Python (Programming Language)', 'Agile Methodologies', 'Communication', 'Microsoft Power BI', 'Project Management', 'SQL', 'Tableau']"
business analyst,Senior Business Immigration Analyst (Paralegal),Fragomen,"New York, NY (Hybrid)","New York, NY",Reposted 2 weeks ago,0,"['Hybrid\nMatches your job preferences, workplace type is Hybrid.', 'Full-time\nMatches your job preferences, job type is Full-time.', 'Associate']","['Client Relations', 'Client Services', 'Document Drafting', 'Employment-based Immigration', 'Global Immigration', 'Immigration', 'Immigration Law', 'Legal Document Preparation', 'Legal Writing', 'U.S. Immigration', 'Analytical Skills', 'Data Analysis', 'Microsoft Excel', 'Microsoft Office', 'Communication', 'Customer Service', 'Problem Solving', 'Project Management', 'Research Skills', 'SQL']"
business analyst,Generative AI Business Analyst,AIG,"Atlanta, GA","Atlanta, GA",Reposted 1 week ago,0,"['Full-time\nMatches your job preferences, job type is Full-time.', 'Mid-Senior level']","['Business Case Preparation', 'Communication', 'Creative Problem Solving', 'Data Analytics', 'Interpersonal Communication', 'Key Performance Indicators', 'Oral Communication', 'Problem Solving', 'Strategic Thinking', 'User Stories', 'Analytical Skills', 'Data Analysis', 'Leadership', 'Microsoft Excel', 'Microsoft Office', 'Python (Programming Language)', 'Project Management', 'SQL', 'Tableau']"
business analyst,D365 F&O Business Analyst,InterEx Group,"Deerfield Beach, FL (Hybrid)","Deerfield Beach, FL",Reposted 1 week ago,0,"['Hybrid\nMatches your job preferences, workplace type is Hybrid.', 'Contract', 'Mid-Senior level']","['Dynamics', 'Futures and Options (F&O)', 'Microsoft Dynamics', 'Microsoft Dynamics 365', 'Solution Architecture', 'Data Analysis', 'Microsoft Excel', 'Microsoft Office', 'Python (Programming Language)', 'Agile Methodologies', 'Jira', 'Microsoft Power BI', 'Project Management', 'SQL', 'Tableau']"
business analyst,Business Analyst,Tetra Tech,"Maitland, FL (Hybrid)","Maitland, FL",1 week ago,0,"['Hybrid\nMatches your job preferences, workplace type is Hybrid.', 'Full-time\nMatches your job preferences, job type is Full-time.', 'Entry level']","['Analytical Skills', 'Attention to Detail', 'Business Analysis', 'Business Process', 'Business Requirements', 'Client Relations', 'Communication', 'Problem Solving', 'Skilled Multi-tasker', 'Written Communication', 'Data Analysis', 'Microsoft Excel', 'Microsoft Office', 'Python (Programming Language)', 'Microsoft Power BI', 'SQL', 'Tableau']"
business analyst,2025 Summer Intern: Business Analyst,Spectrum,"Maryland Heights, MO","Maryland Heights, MO",2 weeks ago,0,"['Internship\nMatches your job preferences, job type is Internship.', 'Internship']","['Business Analysis', 'Business Requirements', 'Computer Information Systems', 'Computer Science', 'Documentation', 'Information Science', 'Presentations', 'Problem Solving', 'Team-focused', 'User Stories', 'Analytical Skills', 'Data Analysis', 'Leadership', 'Microsoft Excel', 'Microsoft Office', 'Python (Programming Language)', 'Communication', 'SQL', 'Tableau']"
business analyst,Business Management Analyst,Northrop Grumman,"Los Angeles, California, United States","Los Angeles, California, United States",26 potential applicants,0,"['Full-time\nMatches your job preferences, job type is Full-time.', 'Entry level']","['Analytical Skills', 'Pivot Tables', 'Visual Basic for Applications (VBA)', 'Customer Reporting', 'LOOKUP', 'Macros', 'Negotiation', 'Performance Measurement', 'Problem Solving', 'Resource Planning', 'Leadership', 'Microsoft Excel', 'Microsoft Office', 'Python (Programming Language)', 'Communication', 'Project Management', 'SQL', 'Tableau']"
business analyst,ERP Business Analyst – Order to Cash (REMOTE),RTX,"Katy, TX (Remote)","Katy, TX",2 days ago,0,"['Remote\nMatches your job preferences, workplace type is Remote.', 'Full-time\nMatches your job preferences, job type is Full-time.', 'Mid-Senior level']","['Business Analysis', 'Business Process', 'Business Requirements', 'Functional Specifications', 'Infor Enterprise Resource Planning (ERP)', 'Manufacturing Process Improvement', 'Reporting Requirements', 'Statutory Accounting Principles (SAP)', 'System Configuration', 'System Requirements', 'Analytical Skills', 'Data Analysis', 'Leadership', 'Microsoft Office', 'Business Process Improvement', 'Communication', 'Customer Service', 'Problem Solving', 'Project Management']"
business analyst,Business Analyst,Bixal,"Fort Gregg Adams, VA (Hybrid)","Fort Gregg Adams, VA",1 week ago,"$115,000/yr - $125,000/yr","['$115K/yr - $125K/yr', 'Hybrid\nMatches your job preferences, workplace type is Hybrid.', 'Full-time\nMatches your job preferences, job type is Full-time.', 'Mid-Senior level']","['Jira', 'Project Management', 'Data Analysis', 'Microsoft Excel', 'Microsoft Office', 'Python (Programming Language)', 'Agile Methodologies', 'Communication', 'Microsoft Power BI', 'SQL', 'Tableau']"
business analyst,Business Change Analyst,The Adecco Group,"New York, NY (On-site)","New York, NY",1 day ago,$50/hr,"['$50/hr', 'On-site\nMatches your job preferences, workplace type is On-site.', 'Contract', 'Associate']","['Acceptance Testing', 'Business Analysis', 'Business Case Preparation', 'Business Process', 'Business Process Improvement', 'Business Process Mapping', 'Investment Banking', 'Problem Solving', 'Stakeholder Management', 'User Acceptance Testing', 'Analytical Skills', 'Data Analysis', 'Microsoft Excel', 'Python (Programming Language)', 'Agile Methodologies', 'Communication', 'Jira', 'Microsoft Power BI', 'SQL', 'Tableau']"
business analyst,"Business Analyst, CoStar Risk Analytics",CoStar Group,"Boston, MA (Hybrid)","Boston, MA",1 week ago,0,"['Hybrid\nMatches your job preferences, workplace type is Hybrid.', 'Full-time\nMatches your job preferences, job type is Full-time.', 'Entry level']","['Agile Project Management', 'Business Requirements', 'Communication', 'Data Analytics', 'Functional Specifications', 'Life-cycle Management', 'Product Requirements', 'Requirements Gathering', 'Technical Requirements', 'User Stories', 'Analytical Skills', 'Data Analysis', 'Microsoft Excel', 'Python (Programming Language)', 'Data Visualization', 'Microsoft Power BI', 'R (Programming Language)', 'SQL', 'Tableau']"
business analyst,senior business analyst (Hybrid - Seattle),Starbucks,"Seattle, WA (Hybrid)","Seattle, WA",1 week ago,"$88,400/yr - $132,800/yr","['$88.4K/yr - $132.8K/yr', 'Hybrid\nMatches your job preferences, workplace type is Hybrid.', 'Full-time\nMatches your job preferences, job type is Full-time.']","['Analytical Skills', 'Analytics', 'Business Analysis', 'Business Insights', 'Business Intelligence (BI)', 'Business Requirements', 'Cross-functional Collaborations', 'Data Interpretation', 'Operational Planning', 'Tableau', 'Data Analysis', 'Leadership', 'Microsoft Excel', 'Microsoft Office', 'Python (Programming Language)', 'Data Visualization', 'Microsoft Power BI', 'Project Management', 'SQL']"
business analyst,Business Analyst -- Entry Level,CGI,"Sacramento, CA","Sacramento, CA",Reposted 2 weeks ago,0,"['Full-time\nMatches your job preferences, job type is Full-time.', 'Entry level']","['Business Analysis', 'Business Requirements', 'Communication', 'Problem Solving', 'Resource Allocation', 'Usability', 'User Acceptance Testing', 'User Experience (UX)', 'User Interface Design', 'User Requirements', 'Analytical Skills', 'Data Analysis', 'Leadership', 'Microsoft Excel', 'Microsoft Office', 'Python (Programming Language)', 'Project Management', 'SQL']"
business analyst,Staff Business Systems Analyst,H-E-B,"Austin, TX (On-site)","Austin, TX",1 week ago,0,"['On-site\nMatches your job preferences, workplace type is On-site.', 'Full-time\nMatches your job preferences, job type is Full-time.', 'Mid-Senior level']","['Analytical Skills', 'Business Systems', 'Business Systems Analysis', 'Communication', 'Non-Functional Requirements', 'Presentations', 'Systems Analysis', 'Test Cases', 'User Stories', 'Written Communication', 'Data Analysis', 'Microsoft Excel', 'Microsoft Office', 'Python (Programming Language)', 'Agile Methodologies', 'Business Analysis', 'Project Management', 'SQL']"
business analyst,BUSINESS ANALYST I - REMOTE,TE Connectivity,United States (Remote),United States,3 weeks ago,0,"['Remote\nMatches your job preferences, workplace type is Remote.', 'Full-time\nMatches your job preferences, job type is Full-time.', 'Mid-Senior level']","['Ad Hoc Reporting', 'Analytics', 'Data Analytics', 'Data Science', 'Data Visualization', 'Force.com', 'Key Performance Indicators', 'SAP BusinessObjects', 'Salesforce.com', 'Statutory Accounting Principles (SAP)', 'Analytical Skills', 'Data Analysis', 'Microsoft Excel', 'Microsoft Office', 'Microsoft PowerPoint', 'Business Analysis', 'Communication', 'Customer Service', 'Problem Solving', 'Project Management']"
business analyst,Business Analyst,Infosys,"Fountain Valley, CA (On-site)","Fountain Valley, CA",4 weeks ago,0,"['On-site\nMatches your job preferences, workplace type is On-site.', 'Full-time\nMatches your job preferences, job type is Full-time.', 'Associate']","['Java', 'Data Analysis', 'Microsoft Excel', 'Microsoft Office', 'Python (Programming Language)', 'Communication', 'Microsoft Power BI', 'Problem Solving', 'Project Management', 'SQL', 'Tableau']"
business analyst,Business Analyst Intern,DMSi Software,"Omaha, NE (On-site)","Omaha, NE",4 weeks ago,0,"['On-site\nMatches your job preferences, workplace type is On-site.', 'Full-time\nMatches your job preferences, job type is Full-time.', 'Entry level']","['Acceptance Testing', 'Business Analysis', 'Communication', 'Creative Problem Solving', 'Customer Reviews', 'Requirements Gathering', 'Story Writing', 'User Acceptance Testing', 'User Documentation', 'User Stories', 'Analytical Skills', 'Data Analysis', 'Microsoft Excel', 'Python (Programming Language)', 'Data Visualization', 'Microsoft Power BI', 'Problem Solving', 'SQL', 'Tableau']"
business analyst,Business Analyst,Emerson,"Shakopee, MN (Hybrid)","Shakopee, MN",Over 100 potential applicants,0,"['Hybrid\nMatches your job preferences, workplace type is Hybrid.', 'Full-time\nMatches your job preferences, job type is Full-time.', 'Entry level']","['Analytical Skills', 'Data Analysis', 'Analytics', 'Communication', 'Critical Thinking', 'Data Analytics', 'Gap Analysis', 'Presentation Skills', 'Presentations', 'Problem Solving', 'Microsoft Excel', 'Microsoft Office', 'Python (Programming Language)', 'Microsoft Power BI', 'SQL', 'Tableau']"
business analyst,"Business Intelligence/Data Analyst, Customer Success",Block,San Francisco Bay Area,San Francisco Bay Area,Over 100 potential applicants,0,"['Full-time\nMatches your job preferences, job type is Full-time.', 'Mid-Senior level']","['Ad Hoc Reporting', 'Analytics', 'Build Strong Relationships', 'Communication', 'Data Analytics', 'Data Mining', 'Data Science', 'Extract, Transform, Load (ETL)', 'Predictive Analytics', 'Query Optimization', 'Data Analysis', 'Microsoft Excel', 'Python (Programming Language)', 'Data Visualization', 'Machine Learning', 'Microsoft Power BI', 'R (Programming Language)', 'SQL', 'Tableau']"
business analyst,Staff Business Systems Analyst,Intuit,"Mountain View, CA (On-site)","Mountain View, CA",1 day ago,0,"['On-site\nMatches your job preferences, workplace type is On-site.', 'Full-time\nMatches your job preferences, job type is Full-time.', 'Mid-Senior level']","['Business Intelligence (BI)', 'Business Process', 'Business Requirements', 'Business Systems Analysis', 'Communication', 'Persuasive Presentations', 'Presentations', 'Systems Analysis', 'Technology Solutions', 'Workload Prioritization', 'Data Analysis', 'Leadership', 'Microsoft Excel', 'Python (Programming Language)', 'Agile Methodologies', 'Business Analysis', 'Jira', 'Project Management', 'SQL', 'Tableau']"
business analyst,Business Product Analyst - Multi Level,Federal Express Corporation,"Memphis, TN (Remote)","Memphis, TN",2 days ago,0,"['Remote\nMatches your job preferences, workplace type is Remote.', 'Full-time\nMatches your job preferences, job type is Full-time.', 'Entry level']","['Analytical Skills', 'Analytics', 'Communication', 'Computer Science', 'Data Analytics', 'Information Technology', 'Product Analysis', 'Statistics', 'Story', 'User Stories', 'Data Analysis', 'Microsoft Excel', 'Microsoft Office', 'Python (Programming Language)', 'Problem Solving', 'Project Management', 'SQL', 'Tableau']"
business analyst,Business Analyst,SALT,United States (Remote),United States,2 months ago,0,"['Remote\nMatches your job preferences, workplace type is Remote.', 'Full-time\nMatches your job preferences, job type is Full-time.', 'Entry level']","['Analytical Skills', 'Data Analysis', 'Business Process', 'Business Requirements', 'Cannabis', 'Clarity', 'Communication', 'Data Analytics', 'Payment Card Processing', 'Problem Solving', 'Leadership', 'Microsoft Excel', 'Microsoft Office', 'Customer Service', 'Project Management', 'SQL']"
business analyst,Regulatory Reporting Business Analyst,BMO U.S.,"Jersey City, NJ","Jersey City, NJ",1 week ago,0,"['Full-time\nMatches your job preferences, job type is Full-time.']","['Analytical Skills', 'Business Process', 'Business Requirements', 'Communication', 'Customer Service', 'Problem Solving', 'Regulatory Reporting', 'Regulatory Requirements', 'Technical Proficiency', 'Written Communication', 'Data Analysis', 'Leadership', 'Microsoft Excel', 'Microsoft Office', 'Business Analysis', 'Project Management', 'SQL', 'Tableau']"
business analyst,Technology Lead Business Analyst - C13 - NEW YORK,Citi,"New York, NY (On-site)","New York, NY",1 week ago,0,"['On-site\nMatches your job preferences, workplace type is On-site.', 'Full-time\nMatches your job preferences, job type is Full-time.']","['Analytical Skills', 'Business Analysis', 'Business Planning', 'Business Process', 'Business Requirements', 'Communication', 'Diplomacy', 'Gap Analysis', 'Presentations', 'Systems Analysis', 'Data Analysis', 'Leadership', 'Microsoft Excel', 'Microsoft Office', 'Agile Methodologies', 'Project Management', 'SQL', 'Tableau']"
business analyst,"Business Analyst, Growth Accelerator",Amazon,"Arlington, VA","Arlington, VA",12 potential applicants,0,"['Full-time\nMatches your job preferences, job type is Full-time.']","['Analytical Skills', 'Data Analysis', 'Analytics', 'Business Analysis', 'Business Insights', 'Business Process', 'Business Requirements', 'Data Analytics', 'Defining Requirements', 'Problem Solving', 'Leadership', 'Microsoft Excel', 'Python (Programming Language)', 'Communication', 'Project Management', 'R (Programming Language)', 'SQL', 'Tableau']"
business analyst,Jr. Business Analyst,Optomi,"Alexandria, VA (Hybrid)","Alexandria, VA",2 days ago,$40/hr - $45/hr,"['$40/hr - $45/hr', 'Hybrid\nMatches your job preferences, workplace type is Hybrid.', 'Contract', 'Associate']","['Business Analysis', 'Business Analytics', 'Business Process', 'Business Requirements', 'Communication', 'Functional Specifications', 'Problem Solving', 'Requirements Gathering', 'Software Development Life Cycle (SDLC)', 'User Acceptance Testing', 'Analytical Skills', 'Data Analysis', 'Microsoft Excel', 'Microsoft Office', 'Python (Programming Language)', 'Project Management', 'SQL', 'Tableau']"
